gene,_genewise_converged,_MAP_converged,_LFC_converged,dispersions,model_converged
C22orf9,True,True,True,0.12783607518063575,True
C2CD2,True,True,True,0.12255143641038924,True
C2CD2L,True,True,True,0.128635343059337,True
C2CD3,True,True,True,0.13625448802456816,True
C2orf18,True,True,True,0.11145217579159336,True
C2orf24,True,True,True,0.11399600521377114,True
C2orf28,True,True,True,0.1340602470830134,True
C2orf29,True,True,True,0.1205194004375982,True
C2orf3,True,True,True,0.1526607601037189,True
C2orf30,True,True,True,0.13338675274524417,True
C2orf37,True,True,True,0.12377988797065763,True
C2orf42,True,True,True,0.171408458157093,True
C2orf43,True,True,True,0.16748190362876006,True
C2orf44,True,True,True,0.15151536268378246,True
C2orf47,True,True,True,0.22704732318755477,True
C2orf49,True,True,True,0.17553393243271803,True
C2orf54,True,True,True,0.13637144905638365,True
C2orf55,True,True,True,0.23095113171967177,True
C2orf56,True,True,True,0.17119392531849079,True
C2orf60,True,True,True,0.16378543161943118,True
C2orf63,True,True,True,0.1693778574182475,True
C2orf67,True,True,True,0.1703599854392433,True
C2orf68,True,True,True,0.12161054382864388,True
C2orf69,True,True,True,0.1327096812923357,True
C3,True,True,True,0.14661628560036472,True
C3orf1,True,True,True,0.13701031463499544,True
C3orf10,True,True,True,0.13573345198793962,True
C3orf17,True,True,True,0.11564844509883518,True
C3orf19,True,True,True,0.16723711018849402,True
C3orf23,True,True,True,0.19164176100511116,True
C3orf31,True,True,True,0.2002825537310815,True
C3orf37,True,True,True,0.12617433589577517,True
C3orf39,True,True,True,0.255193804029424,True
C3orf52,True,True,True,0.2062545791085079,True
C3orf54,True,True,True,0.272690865149519,True
C3orf58,True,True,True,0.14006652789222718,True
C3orf59,True,True,True,0.25240391512353855,True
C3orf60,True,True,True,0.20765109474401225,True
C3orf62,True,True,True,0.17692973838031653,True
C3orf63,True,True,True,0.12006490852991247,True
C3orf64,True,True,True,0.15228993788761352,True
C4orf14,True,True,True,0.14709963714197957,True
C4orf15,True,True,True,0.13852977275930006,True
C4orf16,True,True,True,0.14199071291015192,True
C4orf18,True,True,True,0.11476157031004733,True
C4orf21,True,True,True,0.1840639820047526,True
C4orf23,True,True,True,0.15011439818263134,True
C4orf30,True,True,True,0.11371380443202167,True
C4orf31,True,True,True,0.39305307992325383,True
C4orf32,True,True,True,0.2671182559648217,True
C4orf34,True,True,True,0.1967951593473493,True
C4orf41,True,True,True,0.12348550175626881,True
C4orf42,True,True,True,0.20199585018450403,True
C4orf43,True,True,True,0.1671678791262731,True
C4orf46,True,True,True,0.17602368319583717,True
C4orf8,True,True,True,0.1308310897275248,True
C5AR1,True,True,True,0.22843868601217845,True
C5orf15,True,True,True,0.17225495352662745,True
C5orf22,True,True,True,0.1285188654789317,True
C5orf24,True,True,True,0.11067436063959725,True
C5orf28,True,True,True,0.19548644984910332,True
C5orf32,True,True,True,0.23741656315047852,True
C5orf33,True,True,True,0.15235385712909447,True
C5orf37,True,True,True,0.23185195134428715,True
C5orf4,True,True,True,0.21224740867342026,True
C5orf41,True,True,True,0.13473220363742272,True
C5orf42,True,True,True,0.13039419133303765,True
C5orf43,True,True,True,0.13125555705323558,True
C5orf44,True,True,True,0.16864904431567876,True
C5orf51,True,True,True,0.13068711628484458,True
C6orf106,False,True,True,0.10073582974550369,False
C6orf108,True,True,True,0.17583414070560702,True
C6orf114,True,True,True,0.203410986588602,True
C6orf120,True,True,True,0.12440853718795396,True
C6orf134,True,True,True,0.19650787448221738,True
C6orf136,True,True,True,0.19798818631778034,True
C6orf142,True,True,True,0.43195176618552195,True
C6orf145,True,True,True,0.13736233654840255,True
C6orf150,True,True,True,0.18733116185611548,True
C6orf153,True,True,True,0.15251045247405776,True
C6orf162,True,True,True,0.19304236831701965,True
C6orf167,True,True,True,0.148907805058283,True
C6orf170,True,True,True,0.16959143222247072,True
C6orf190,True,True,True,0.383969739757236,True
C6orf192,True,True,True,0.15369208876173707,True
C6orf204,True,True,True,0.2391344368239765,True
C6orf211,True,True,True,0.14299356616125178,True
C6orf47,True,True,True,0.1277858467910801,True
C6orf48,True,True,True,0.1378364887452956,True
C6orf64,True,True,True,0.17816995860755533,True
C6orf70,True,True,True,0.1728489677933486,True
C6orf89,True,True,True,0.13301640083248464,True
C7,True,True,True,0.2114546595633981,True
C7orf20,True,True,True,0.14981446054996375,True
C7orf25,True,True,True,0.2670171220024279,True
C7orf26,True,True,True,0.17287996113905715,True
C7orf27,True,True,True,0.1278263330698179,True
C7orf29,True,True,True,0.2479726967462855,True
C7orf41,True,True,True,0.12448951472464283,True
C7orf42,True,True,True,0.11660953109858921,True
C7orf43,True,True,True,0.13357610846796011,True
C7orf44,True,True,True,0.2240570106839684,True
C7orf49,True,True,True,0.12593795950254827,True
C7orf50,True,True,True,0.15317749441702147,True
C7orf54,True,True,True,0.17997171627195827,True
C7orf58,True,True,True,2.533311395800428,True
C7orf59,True,True,True,0.13106095697267728,True
C7orf60,True,True,True,0.19945609228084868,True
C7orf64,True,True,True,0.20319893090497926,True
C8orf33,True,True,True,0.12896312174793684,True
C8orf38,True,True,True,0.2701131511343328,True
C8orf4,True,True,True,0.19526214943756878,True
C8orf40,True,True,True,0.23306179728845564,True
C8orf44,True,True,True,0.2081518415698031,True
C8orf55,True,True,True,0.1326695586494175,True
C8orf58,True,True,True,0.19569511920547672,True
C8orf59,True,True,True,0.23217238559508585,True
C8orf73,True,True,True,0.11523337222425575,True
C8orf76,True,True,True,0.16374067945119541,True
C8orf79,True,True,True,0.267942354226247,True
C8orf83,True,True,True,0.2735589518489849,True
C9orf102,True,True,True,0.14189864570783858,True
C9orf114,True,True,True,0.17420787616876862,True
C9orf123,True,True,True,0.21913620883498672,True
C9orf125,True,True,True,0.19755050031737076,True
C9orf127,True,True,True,0.3548783623281063,True
C9orf140,True,True,True,0.21176438273078504,True
C9orf156,True,True,True,0.1898160824337874,True
C9orf16,True,True,True,0.1925166687308825,True
C9orf167,True,True,True,0.2426876451847624,True
C9orf23,True,True,True,0.2652871722782195,True
C9orf25,True,True,True,0.16915187707638984,True
C9orf3,True,True,True,0.11726325503662088,True
C9orf30,True,True,True,0.1539098021798414,True
C9orf37,True,True,True,0.23442114625782737,True
C9orf40,True,True,True,0.23935539873724587,True
C9orf41,True,True,True,0.17964936407308682,True
C9orf5,True,True,True,0.1317368701540362,True
C9orf6,True,True,True,0.21015964881969507,True
C9orf61,True,True,True,0.22616095373414064,True
C9orf69,True,True,True,0.15689897719186674,True
C9orf7,True,True,True,0.1552657391895594,True
C9orf72,True,True,True,0.17248908973680552,True
C9orf75,True,True,True,0.16133363414835844,True
C9orf78,True,True,True,0.18322391878234434,True
C9orf80,True,True,True,0.19634061561334043,True
C9orf82,True,True,True,0.15162630790850296,True
C9orf86,True,True,True,0.13078197353152898,True
C9orf89,True,True,True,0.14554515340686183,True
C9orf91,True,True,True,0.15304317467341227,True
C9orf95,True,True,True,0.20880865752713124,True
C9orf97,True,True,True,0.1488506771209314,True
CA11,True,True,True,0.2908632840929433,True
CA12,True,True,True,0.1589777915352768,True
CA13,True,True,True,0.22987268661502486,True
CA2,True,True,True,0.2523972301045846,True
CA3,True,True,True,1.750189809037215,True
CAB39,True,True,True,0.11274824157046273,True
CAB39L,True,True,True,0.20783213852013396,True
CABC1,True,True,True,0.11167243961314582,True
CABIN1,True,True,True,0.1154765179094745,True
CABLES1,True,True,True,0.2164328079933976,True
CABLES2,True,True,True,0.1873739458764125,True
CACHD1,True,True,True,0.14409158715726642,True
CACNA1C,True,True,True,0.1488270563738127,True
CACNA1H,True,True,True,0.1870482361563619,True
CACNA1S,True,True,True,0.29532706879273185,True
CACNA2D1,True,True,True,0.1850603985138725,True
CACNA2D3,True,True,True,0.24717347510537874,True
CACNB1,True,True,True,0.15829882525454733,True
CACNB3,True,True,True,0.15305039718001898,True
CACNB4,True,True,True,0.30297266725631394,True
CACNG1,True,True,True,5.36000060103987,True
CACYBP,True,True,True,0.16987539647956987,True
CAD,True,True,True,0.11496446050976449,True
CADM1,True,True,True,0.23808450628529468,True
CADM4,True,True,True,0.15019123723382868,True
CADPS2,True,True,True,0.1813774306648053,True
CALCOCO1,True,True,True,0.11596127797922916,True
CALCOCO2,True,True,True,0.14032977950205505,True
CALCRL,True,True,True,0.15852853550862836,True
CALD1,True,True,True,0.10881258115682019,True
CALHM2,True,True,True,0.15531291015894513,True
CALM1,True,True,True,0.11984077791813112,True
CALM2,True,True,True,0.1332252591113023,True
CALM3,True,True,True,0.10783156328559987,True
CALML3,True,True,True,0.1100687709171493,True
CALML4,True,True,True,0.1536685859552061,True
CALML5,True,True,True,0.14824539783249077,True
CALR,True,True,True,0.1241015662898642,True
CALU,True,True,True,0.11731837165079846,True
CAMK1,True,True,True,0.3522182696081698,True
CAMK1D,True,True,True,0.18312888722627454,True
CAMK2A,True,True,True,0.23485346615838268,True
CAMK2D,True,True,True,0.10358791306923311,True
CAMK2G,True,True,True,0.12195225961234896,True
CAMK2N1,True,True,True,0.23531266850697263,True
CAMKK1,True,True,True,0.19958144597729677,True
CAMKK2,True,True,True,0.13855667040511943,True
CAMLG,True,True,True,0.16295162471552227,True
CAMSAP1,True,True,True,0.11314553216111801,True
CAMSAP1L1,True,True,True,0.11277687191854217,True
CAMTA1,True,True,True,0.2258372734365241,True
CAMTA2,True,True,True,0.13398692262794998,True
CAND1,True,True,True,0.14706897336970767,True
CAND2,True,True,True,0.19004123562423658,True
CANT1,True,True,True,0.11215543856596617,True
CANX,True,True,True,0.1411579166703213,True
CAP1,True,True,True,0.10894022599067148,True
CAP2,True,True,True,0.13698005891135984,True
CAPG,True,True,True,0.1558550795654885,True
CAPN1,True,True,True,0.12697717790766874,True
CAPN10,True,True,True,0.15071251742341177,True
CAPN12,True,True,True,0.29272619806446687,True
CAPN2,True,True,True,0.10207157502805847,True
CAPN3,True,True,True,0.1890438683516217,True
CAPN5,True,True,True,0.1443280756819685,True
CAPN6,True,True,True,0.3306611130481438,True
CAPN7,True,True,True,0.12335033807326536,True
CAPNS1,True,True,True,0.1246545641684448,True
CAPRIN1,True,True,True,0.13490984740982975,True
CAPRIN2,True,True,True,0.1322558235742166,True
CAPS,True,True,True,0.20834768277821206,True
CAPZA1,True,True,True,0.1500242086411857,True
CAPZA2,True,True,True,0.13460138566331864,True
CAPZB,True,True,True,0.10591151996530758,True
CARD10,True,True,True,0.15726893905729472,True
CARD14,True,True,True,0.18568484361377205,True
CARD6,True,True,True,0.3219939796002479,True
CARD8,True,True,True,0.12211395119170045,True
CARHSP1,True,True,True,0.11458208464532678,True
CARKD,True,True,True,0.13409655692048467,True
CARM1,True,True,True,0.11278346500074653,True
CARS,True,True,True,0.11811565453655992,True
CARS2,True,True,True,0.13132536181063192,True
CASC3,True,True,True,0.13949458873680193,True
CASC4,True,True,True,0.12947278047393837,True
CASC5,True,True,True,0.12775234843474842,True
CASD1,True,True,True,0.1459196306953456,True
CASK,True,True,True,0.10497408144333345,True
CASKIN2,True,True,True,0.22039535866631338,True
CASP1,True,True,True,0.3919009877515842,True
CASP10,True,True,True,0.20414418984334537,True
CASP2,True,True,True,0.11821083213188825,True
CASP3,True,True,True,0.11999887491993579,True
CASP4,True,True,True,0.15097653203210037,True
CASP7,True,True,True,0.14253742171134662,True
CASP8,True,True,True,0.1485960534447675,True
CASP8AP2,True,True,True,0.11722800585858971,True
CASQ1,True,True,True,2.1915572248588537,True
CASQ2,True,True,True,0.27203246910932716,True
CAST,True,True,True,0.1100328613239751,True
CASZ1,True,True,True,0.10762615850645167,True
CAT,True,True,True,0.1107018705734106,True
CAV1,True,True,True,0.12044536065862971,True
CAV2,True,True,True,0.13285310207510648,True
CBARA1,True,True,True,0.15073261435980945,True
CBFA2T2,True,True,True,0.12614331420604424,True
CBFA2T3,True,True,True,0.30166724254649724,True
CBFB,True,True,True,0.14135690585826993,True
CBL,True,True,True,0.10883869763759195,True
CBLB,True,True,True,0.12346501991635403,True
CBLC,True,True,True,0.133399252830539,True
CBLL1,True,True,True,0.15662780639149315,True
CBR1,True,True,True,0.13556997378087468,True
CBR3,True,True,True,0.16807581289668372,True
CBR4,True,True,True,0.14312194094635025,True
CBS,True,True,True,0.20538592084894394,True
CBX1,True,True,True,0.2054699602523082,True
CBX2,True,True,True,0.14099567910508118,True
CBX3,False,True,True,0.11548297949415674,False
CBX4,True,True,True,0.13885708797990579,True
CBX5,True,True,True,0.10265876354018999,True
CBX6,True,True,True,0.2456401086658049,True
CBX7,True,True,True,0.12278178952296524,True
CBY1,True,True,True,0.14149811134276968,True
CC2D1A,True,True,True,0.13661270318824684,True
CC2D1B,True,True,True,0.11735362921483888,True
CC2D2A,True,True,True,0.2568147238966847,True
CCAR1,True,True,True,0.11813505267306465,True
CCBL2,True,True,True,0.16221343351606823,True
CCDC102A,True,True,True,0.2014834534580802,True
CCDC102B,True,True,True,0.1836181698918392,True
CCDC104,True,True,True,0.17362368226230077,True
CCDC107,True,True,True,0.35251594718845697,True
CCDC109A,True,True,True,0.12171614289308565,True
CCDC111,True,True,True,0.1693891717566377,True
CCDC115,True,True,True,0.13842846409847584,True
CCDC117,True,True,True,0.11975302581352604,True
CCDC120,True,True,True,0.12563039591947997,True
CCDC123,True,True,True,0.16452864432280875,True
CCDC124,True,True,True,0.16001156910158623,True
CCDC125,True,True,True,0.21880391626023366,True
CCDC132,True,True,True,0.1482982598936893,True
CCDC134,True,True,True,0.16230323264716442,True
CCDC137,True,True,True,0.13560375783457176,True
CCDC138,True,True,True,0.26337161080117344,True
CCDC14,True,True,True,0.12985544775606198,True
CCDC141,True,True,True,0.23017428106065302,True
CCDC142,True,True,True,0.14186304530296948,True
CCDC146,True,True,True,0.16228109985978698,True
CCDC15,True,True,True,0.20401828361911553,True
CCDC18,True,True,True,0.17042654657742828,True
CCDC21,True,True,True,0.11617239733206393,True
CCDC22,True,True,True,0.1381829271322561,True
CCDC25,True,True,True,0.13561116827836955,True
CCDC3,True,True,True,0.22489984621018017,True
CCDC41,True,True,True,0.23313288302214297,True
CCDC43,True,True,True,0.14546928247866056,True
CCDC45,True,True,True,0.15441678179431917,True
CCDC46,True,True,True,0.18491292278120605,True
CCDC47,True,True,True,0.14371317386800803,True
CCDC49,True,True,True,0.12129170846966289,True
CCDC50,True,True,True,0.12386110581551356,True
CCDC51,True,True,True,0.176616088563233,True
CCDC52,True,True,True,0.1314242342259836,True
CCDC55,True,True,True,0.19599555637288726,True
CCDC57,True,True,True,0.14857182363491905,True
CCDC6,True,True,True,0.11537376191933998,True
CCDC61,True,True,True,0.21178104595489017,True
CCDC64,True,True,True,0.1671215545572012,True
CCDC64B,True,True,True,0.16292015472604207,True
CCDC66,True,True,True,0.1958931942060689,True
CCDC69,True,True,True,0.14571921710556449,True
CCDC76,True,True,True,0.16979414168635287,True
CCDC77,True,True,True,0.20151972315228311,True
CCDC80,True,True,True,0.11102749307018085,True
CCDC82,True,True,True,0.15185489912931413,True
CCDC84,True,True,True,0.1605782628412767,True
CCDC86,True,True,True,0.13054884950028722,True
CCDC88A,True,True,True,0.10942832529938494,True
CCDC88B,True,True,True,0.15152436872228167,True
CCDC88C,True,True,True,0.13057352089467938,True
CCDC9,True,True,True,0.1410091752561594,True
CCDC90A,True,True,True,0.17264144432760137,True
CCDC91,True,True,True,0.15494955719997944,True
CCDC92,True,True,True,0.17875009021745947,True
CCDC93,True,True,True,0.12319923667701534,True
CCDC97,True,True,True,0.14593575650141652,True
CCDC99,True,True,True,0.15589361365798443,True
CCHCR1,True,True,True,0.1546519915791681,True
CCL19,True,True,True,0.4338370352413938,True
CCL2,True,True,True,0.2796091897567614,True
CCL21,True,True,True,0.15642517439423648,True
CCL22,True,True,True,0.2809591376509148,True
CCM2,True,True,True,0.1568316883290042,True
CCNA2,True,True,True,0.14792138913829897,True
CCNB1,True,True,True,0.14655429735097053,True
CCNB1IP1,True,True,True,0.2264963326627997,True
CCNB2,True,True,True,0.17702181444913484,True
CCNC,True,True,True,0.16719565445921095,True
CCND1,True,True,True,0.2539563933905983,True
CCND2,True,True,True,0.24961893984864947,True
CCNDBP1,True,True,True,0.13261071342826555,True
CCNE1,True,True,True,0.2621413372577342,True
CCNF,True,True,True,0.17047958354369042,True
CCNG1,True,True,True,0.1297611143378743,True
CCNG2,True,True,True,0.15254192816431036,True
CCNI,True,True,True,0.11349940636725808,True
CCNJL,True,True,True,0.22847649868950604,True
CCNK,True,True,True,0.12270433810361003,True
CCNL1,True,True,True,0.11466051263113375,True
CCNL2,True,True,True,0.12241859922839728,True
CCNT1,True,True,True,0.1986991030203293,True
CCNT2,True,True,True,0.11041459021184896,True
CCNY,True,True,True,0.12124091388195792,True
CCNYL1,True,True,True,0.21631594760576422,True
CCPG1,True,True,True,0.15197960986057882,True
CCR1,True,True,True,0.3181275588995329,True
CCRN4L,True,True,True,0.15192980575188517,True
CCT2,True,True,True,0.10638384085242764,True
CCT3,True,True,True,0.10732935921857052,True
CCT4,True,True,True,0.10845976325330475,True
CCT5,True,True,True,0.11691498380332399,True
CCT6A,True,True,True,0.14834536585049332,True
CCT7,True,True,True,0.11935268204987487,True
CCT8,True,True,True,0.13028972567783,True
CD109,True,True,True,0.11313203080187324,True
CD14,True,True,True,0.18684315627384876,True
CD151,True,True,True,0.1087774724002395,True
CD163,True,True,True,0.1842294606372645,True
CD163L1,True,True,True,0.18680706544180814,True
CD164L2,True,True,True,0.39033823942732937,True
CD248,True,True,True,0.24148902983603066,True
CD276,True,True,True,0.1590192360678751,True
CD2AP,True,True,True,0.17812221516908902,True
CD2BP2,True,True,True,0.12997383992161002,True
CD302,True,True,True,0.1995815698212523,True
CD34,True,True,True,0.1412285426764727,True
CD36,True,True,True,0.1789149369542845,True
CD3EAP,True,True,True,0.14473586481950512,True
CD4,True,True,True,0.1728882994263375,True
CD40,True,True,True,0.19065773761147095,True
CD44,True,True,True,0.14941177399981526,True
CD46,True,True,True,0.13511359392328173,True
CD47,True,True,True,0.15363009527479987,True
CD53,True,True,True,0.1811176321193556,True
CD55,True,True,True,0.11819018413125369,True
CD58,True,True,True,0.17378041498646773,True
CD59,True,True,True,0.13403161395698376,True
CD63,True,True,True,0.15145365408045983,True
CD68,True,True,True,0.15504098933985933,True
CD74,True,True,True,0.12130389647094365,True
CD81,True,True,True,0.10986526769668842,True
CD82,True,True,True,0.1073672070522132,True
CD83,True,True,True,0.16235805010178508,True
CD9,True,True,True,0.1263239320929072,True
CD93,True,True,True,0.11591127928977106,True
CD97,True,True,True,0.13847299673104493,True
CD99L2,True,True,True,0.13595322907160673,True
CDAN1,True,True,True,0.146522479708139,True
CDC123,True,True,True,0.12444040276754559,True
CDC14A,True,True,True,0.242947306211352,True
CDC14B,True,True,True,0.20614461554560076,True
CDC16,True,True,True,0.18522865718727716,True
CDC2,True,True,True,0.11554727406015323,True
CDC20,True,True,True,0.16110997018831535,True
CDC23,True,True,True,0.1405459095627382,True
CDC25A,True,True,True,0.19917075623439115,True
CDC25B,True,True,True,0.1535268803041738,True
CDC27,True,True,True,0.13594703204012973,True
CDC2L2,True,True,True,0.1894149869736832,True
CDC2L5,True,True,True,0.15475256233042872,True
CDC2L6,True,True,True,0.11900462497827226,True
CDC34,True,True,True,0.1836829280786736,True
CDC37,True,True,True,0.1184192301010342,True
CDC40,True,True,True,0.17382755423484483,True
CDC42,True,True,True,0.16544227205980683,True
CDC42BPA,True,True,True,0.10605561131362395,True
CDC42BPB,True,True,True,0.10808032667375606,True
CDC42BPG,True,True,True,0.12286487948424611,True
CDC42EP1,True,True,True,0.1664715443485291,True
CDC42EP2,True,True,True,0.22637241791733478,True
CDC42EP3,True,True,True,0.13372481171838774,True
CDC42EP4,True,True,True,0.11700773882415266,True
CDC42SE1,True,True,True,0.10688136331131112,True
CDC42SE2,True,True,True,0.12793844598541868,True
CDC45L,True,True,True,0.14950010662737684,True
CDC5L,True,True,True,0.11481757620886118,True
CDC6,True,True,True,0.15707928924090267,True
CDC7,True,True,True,0.1596010377130431,True
CDC73,True,True,True,0.12640922204007105,True
CDCA3,True,True,True,0.20024365847045705,True
CDCA4,True,True,True,0.12629817885757916,True
CDCA5,True,True,True,0.1653857421319415,True
CDCA7,True,True,True,0.1521390183981988,True
CDCA7L,True,True,True,0.16948604770604642,True
CDCA8,True,True,True,0.1817435663400646,True
CDCP1,True,True,True,0.11992128815698251,True
CDGAP,True,True,True,0.13878067335005273,True
CDH1,True,True,True,0.10369482831457592,True
CDH11,True,True,True,0.16921031696721237,True
CDH13,True,True,True,0.18073348856239826,True
CDH23,True,True,True,0.22308378849181787,True
CDH24,True,True,True,0.158941934114473,True
CDH3,True,True,True,0.12049521297312932,True
CDH5,True,True,True,0.1327849701065924,True
CDIPT,True,True,True,0.1295653133187826,True
CDK10,True,True,True,0.1575255709826286,True
CDK2,True,True,True,0.1219078731953777,True
CDK2AP1,True,True,True,0.11519712004949564,True
CDK2AP2,True,True,True,0.14509870059061514,True
CDK3,True,True,True,0.21277287749776738,True
CDK5R1,True,True,True,0.15122523969536036,True
CDK5RAP1,True,True,True,0.16063076196919307,True
CDK5RAP2,True,True,True,0.14433825276136256,True
CDK5RAP3,True,True,True,0.12531659840492382,True
CDK6,True,True,True,0.11638785294932778,True
CDK7,True,True,True,0.246547689351868,True
CDK9,True,True,True,0.13176707775137222,True
CDKAL1,True,True,True,0.13318939738725655,True
CDKL5,True,True,True,0.3120027100045042,True
CDKN1A,True,True,True,0.10757347620982306,True
CDKN1B,True,True,True,0.14005077621013695,True
CDKN2AIP,True,True,True,0.16116791444030407,True
CDKN2AIPNL,True,True,True,0.2655404564048964,True
CDKN2B,True,True,True,2.401038107432527,True
CDKN2C,True,True,True,0.2638808161369717,True
CDKN2D,True,True,True,0.21131458247236773,True
CDON,True,True,True,0.1494240706252746,True
CDR2,True,True,True,0.15371180663551068,True
CDR2L,True,True,True,0.21737194736895402,True
CDRT4,True,True,True,0.1612082819368033,True
CDS1,True,True,True,0.14643202996622387,True
CDS2,True,True,True,0.15024880896714662,True
CDSN,True,True,True,0.1777533977614489,True
CDV3,True,True,True,0.10680043999440603,True
CDYL,True,True,True,0.14778069478631586,True
CEACAM1,True,True,True,0.35408193485963374,True
CEACAM19,True,True,True,0.1778308521152363,True
CEACAM5,True,True,True,0.26856672911034574,True
CEACAM6,True,True,True,0.196412661789626,True
CEACAM7,True,True,True,2.849676776819177,True
CEBPA,True,True,True,0.153936202290856,True
CEBPB,True,True,True,0.16694585123950728,True
CEBPD,True,True,True,0.2731260143982031,True
CEBPG,True,True,True,0.11583702606055911,True
CEBPZ,True,True,True,0.11110280228893767,True
CECR1,True,True,True,0.14283194511098182,True
CECR5,True,True,True,0.16127401570582536,True
CELSR1,True,True,True,0.15741240213347482,True
CELSR2,True,True,True,0.14337132531974087,True
CELSR3,True,True,True,0.2176889523110035,True
CENPB,True,True,True,0.1676159706834568,True
CENPC1,True,True,True,0.15055958098257033,True
CENPE,True,True,True,0.12737503585094398,True
CENPF,True,True,True,0.1160867241886918,True
CENPI,True,True,True,0.19028155274444242,True
CENPJ,True,True,True,0.1852544046891047,True
CENPL,True,True,True,0.22801166809052542,True
CENPM,True,True,True,0.28730943001153736,True
CENPN,True,True,True,0.1429377317179148,True
CENPP,True,True,True,0.20456755564447981,True
CENPT,True,True,True,0.11311239466597187,True
CENTD1,True,True,True,0.16522393961600454,True
CENTD2,True,True,True,0.11230812059600442,True
CEP110,True,True,True,0.12062054206031204,True
CEP120,True,True,True,0.14441558880395958,True
CEP135,True,True,True,0.179958441132923,True
CEP152,True,True,True,0.15830879348686572,True
CEP164,True,True,True,0.1319390175842578,True
CEP170,True,True,True,0.17233708679767112,True
CEP192,True,True,True,0.13196715294477937,True
CEP250,True,True,True,0.13699680878967346,True
CEP27,True,True,True,0.13701691912423997,True
CEP290,True,True,True,0.14684826023728262,True
CEP350,True,True,True,0.10697573997374618,True
CEP55,True,True,True,0.13159167639723754,True
CEP57,True,True,True,0.1915952738659731,True
CEP63,True,True,True,0.14115104163767417,True
CEP68,True,True,True,0.11782923569815845,True
CEP70,True,True,True,0.1572839194614793,True
CEP72,True,True,True,0.1594570132994321,True
CEP76,True,True,True,0.20279815860723976,True
CEP78,True,True,True,0.16526975359951565,True
CEP97,True,True,True,0.14359002672838855,True
CEPT1,True,True,True,0.16322419511842776,True
CERCAM,True,True,True,0.20822181586990043,True
CERK,True,True,True,0.15456772585487555,True
CES2,True,True,True,0.14237668336241918,True
CES3,True,True,True,0.2773282974466844,True
CETN2,True,True,True,0.15638394306745437,True
CETN3,True,True,True,0.24953187262355464,True
CFB,True,True,True,0.35173750569385404,True
CFD,True,True,True,0.17380979629205764,True
CFDP1,True,True,True,0.15394795378890963,True
CFH,True,True,True,0.2104576719932545,True
CFI,True,True,True,0.19715545863899342,True
CFL1,True,True,True,0.11770997929424346,True
CFL2,True,True,True,0.14123398932586173,True
CFLAR,True,True,True,0.10728143776100063,True
CGGBP1,True,True,True,0.11581596246202903,True
CGN,True,True,True,0.23044327085759672,True
CGNL1,True,True,True,0.17016791433008763,True
CHAC1,True,True,True,0.2446000824131443,True
CHAF1A,True,True,True,0.133170492854733,True
CHAF1B,True,True,True,0.19308229671460514,True
CHCHD1,True,True,True,0.2245298575457672,True
CHCHD2,True,True,True,0.14326754893028007,True
CHD1,True,True,True,0.10824611122902073,True
CHD1L,True,True,True,0.11533497053668577,True
CHD2,True,True,True,0.10511352898528839,True
CHD3,True,True,True,0.10228290125914215,True
CHD4,True,True,True,0.1021933574800854,True
CHD6,True,True,True,0.11182115807967878,True
CHD7,True,True,True,0.13024926151887248,True
CHD8,True,True,True,0.1073399210567753,True
CHD9,True,True,True,0.1063972549075046,True
CHEK1,True,True,True,0.20647252297434004,True
CHEK2,True,True,True,0.1609333554842147,True
CHERP,True,True,True,0.11942363234468666,True
CHFR,True,True,True,0.12998935143015705,True
CHGB,True,True,True,0.13255042412132592,True
CHI3L1,True,True,True,0.3277313125176455,True
CHIC1,True,True,True,0.15786744676884643,True
CHID1,True,True,True,0.1311838794943935,True
CHKA,True,True,True,0.21050642730900374,True
CHKB,True,True,True,0.12109974517709962,True
CHL1,True,True,True,0.23263153318845628,True
CHM,True,True,True,0.12314652343259413,True
CHML,True,True,True,0.11785635205324313,True
CHMP1A,True,True,True,0.12424346831783739,True
CHMP1B,True,True,True,0.11251012051444496,True
CHMP2A,True,True,True,0.13095258378326385,True
CHMP2B,True,True,True,0.21713758661138435,True
CHMP4A,True,True,True,0.17533838918670744,True
CHMP4C,True,True,True,0.34976572644228837,True
CHMP5,True,True,True,0.13418437331747393,True
CHMP6,True,True,True,0.15696616065377814,True
CHMP7,True,True,True,0.15078657024149136,True
CHORDC1,True,True,True,0.2781839525734532,True
CHP,True,True,True,0.10763323234473142,True
CHPF,True,True,True,0.1587285435689847,True
CHPT1,True,True,True,0.20710848014803726,True
CHRAC1,True,True,True,0.15351967924721588,True
CHRD,True,True,True,0.1866503361747532,True
CHRNA1,True,True,True,0.23998634153075019,True
CHRNB1,True,True,True,0.15523616892992462,True
CHST11,True,True,True,0.20994282333970696,True
CHST14,True,True,True,0.177688054606393,True
CHST2,True,True,True,0.2360609102419258,True
CHST3,True,True,True,0.12073680927712042,True
CHSY1,True,True,True,0.11944212919740577,True
CHTF18,True,True,True,0.18729045985755163,True
CHUK,True,True,True,0.1435876663440399,True
CHURC1,True,True,True,0.11075383590728946,True
CIAO1,True,True,True,0.11190484288742866,True
CIAPIN1,True,True,True,0.13529021840572755,True
CIB1,True,True,True,0.12366070139471032,True
CIC,True,True,True,0.1250922580089887,True
CIDEB,True,True,True,0.16380271306414262,True
CIITA,True,True,True,0.15228206134603772,True
CILP,True,True,True,2.667131389470654,True
CINP,True,True,True,0.20238734629509347,True
