gene,stat
NRSN2,0.9333888285782935
SNORD11,0.933167939488744
BET1L,0.9331223652117789
BLVRA,0.9315804752140405
CEBPA,0.9314251692638433
AMPD2,0.9312166964815016
ITGB5,0.9312151171053932
MORF4L2,0.930716369524086
FAM108C1,0.93067673461331
KIAA0895,0.9291420104283229
SFXN3,0.9286115717695959
PLA2G4B,0.9279959390316526
TAF1A,0.9275350165653625
CAMSAP1L1,0.9257916023721506
PTPRU,0.9253097596185312
SLC7A6OS,0.9252520030531258
PKNOX1,0.925053289053802
C2orf28,0.9245298919342254
RRN3,0.9243324481623854
PDGFB,0.9243087471058942
TTYH2,0.9242501343246864
TSKU,0.9239350495687666
SUDS3,0.9239253489868482
ADCY3,0.9237406486460409
HMG2L1,0.923501916469532
OTUB2,0.9233435020294724
AGFG1,0.9228197854492391
CAPZA1,0.9226036016114736
HERC5,0.9223075994500436
UFM1,0.921968561705618
CEP70,0.9219148053386623
EHD2,0.9218874720184629
PICK1,0.9218671215053048
H2AFJ,0.9203039059614025
FKTN,0.9200606167588051
MAP1D,0.9194655802524863
TSPAN17,0.919014749254615
JRKL,0.9189186182329003
CRMP1,0.9184807825061522
CEBPG,0.9183374698871324
RPGRIP1L,0.9176279708533669
SLC46A1,0.917184734695666
NCOA6,0.9165538523821972
SLC38A7,0.9153245976581538
PIGO,0.9149358871945554
PI4K2A,0.9145500104853381
SLC12A2,0.9139094522435696
STAMBP,0.9128512612036723
TASP1,0.9127675891458674
BAZ1A,0.9127134995657229
YEATS4,0.9124277504386066
GPR115,0.9123365016864387
MAPKBP1,0.911510989607741
NARF,0.9109091895982588
SESN3,0.9107857384740603
SPC24,0.9102134016951724
IMPAD1,0.910167326845558
EML5,0.9091177838922834
KLF10,0.9083272483449936
ELOF1,0.908090137599104
L2HGDH,0.9076833264572222
PRKX,0.907671842650109
ANP32B,0.9073057127849529
CPSF6,0.9073009825054973
HMBS,0.9056058067648703
TMEM48,0.9055795816541025
SMYD4,0.9054686590801033
SCARNA18,0.9051509803546542
SNORD20,0.9044563941812618
COL1A2,0.9042341643027566
DKK3,0.902914351869334
DNAJC10,0.9025119834217286
WASL,0.9024064319392283
DNAJB9,0.9024024031659662
DUS1L,0.9022578979219378
C5orf51,0.9013869779095188
SEP15,0.9013250988947205
S100A11,0.9011134513837837
TOMM40,0.9007234399610775
KIF20B,0.9003922502041064
PERLD1,0.9002038460207381
PSMD5,0.8993737013908208
STK17A,0.8993011793610416
GPR175,0.8987063589052544
SCO1,0.8982339178730531
GLG1,0.8976854038644625
EIF2S3,0.8970221318315724
GRB2,0.8969512932291271
SNORA38B,0.8966549938832502
SNORA64,0.8963628158103597
CLUAP1,0.8953775744607646
TBC1D16,0.8953640851130928
KIAA0323,0.8938646004109765
PAPOLA,0.8933399849668954
ATG9A,0.8932446239838935
VPS24,0.8930291072717632
ZNF511,0.8925183182194325
ZBTB42,0.8919035395547791
CCT3,0.8913582373845121
MRPL52,0.8908833974763497
UBE2W,0.8900485392950478
C12orf49,0.8895273263531851
ARMC7,0.8893546207510147
RAB11FIP3,0.8891827753344884
GLRX5,0.8890088661607585
JTB,0.8889893198664284
SCYE1,0.8888025207390161
TMEM120B,0.8887545708564972
JUN,0.88837510822741
MRPL30,0.8880744544814159
MTRR,0.8878290327511807
SET,0.8870727299468593
TRUB2,0.8863633849218113
ASAP2,0.8860745092297972
MORG1,0.8851929843068191
ZNF235,0.8851460501793649
RUSC1,0.8844223040326447
PPIL1,0.8836862015225473
NFATC2IP,0.8818676301293682
LMNB1,0.8816195305438072
XBP1,0.8814653270477693
TSSC4,0.8810687059746823
NUAK1,0.8803898640052832
PAPSS1,0.8802894955249344
CSNK1A1,0.8801142286962196
BAZ1B,0.8797857634359485
KIAA0195,0.8795935745857459
C18orf54,0.8793802663466208
NUP188,0.8792480173233903
SIX5,0.8788177912983575
SH3BGRL3,0.8784827971055965
DHODH,0.8784750540120235
DAK,0.8781182487716863
ECHS1,0.8763601180135776
OLFM1,0.8762070814245548
STK4,0.8759949448612621
CYFIP1,0.8754970771383026
MDC1,0.8749183224307263
ANKS1A,0.8743069799957073
ACTR2,0.8740883220950868
TRMT5,0.8740542622036487
SLC37A3,0.8739488744567215
ITPKB,0.8729449661711876
ALG2,0.8727695468800799
RAB1A,0.8725576043138266
ANKRD27,0.8723645431533547
MORC2,0.8722459488484915
FLCN,0.8710184205724276
PNKP,0.8704739507850345
ATN1,0.8704367939690211
DLG1,0.867979716286365
RAB1B,0.8677843562901213
C1orf55,0.867418177896762
CDYL,0.8666630116362355
AHCY,0.8665061949396252
STARD10,0.8664214880375785
PLSCR1,0.8644081356433034
RNASEH1,0.864361133551345
ZC3H8,0.8636032833926345
LOXL1,0.8634757008722478
F2RL2,0.8632670035837219
PKM2,0.8632309756737988
DHCR24,0.8632217984943955
KLHL11,0.8631856388689122
TMEM69,0.8624619728135817
UNC119B,0.8618248577188661
L3MBTL2,0.8616650449070813
PHF20L1,0.8615440341504321
NCAPH2,0.8614986773935047
HIST1H2AE,0.8614346889472964
C3orf17,0.8605298317699656
SNORA9,0.8602986918187296
AP1S3,0.859617647673151
GCLM,0.8594551185657541
MTG1,0.8584954959117921
WDR18,0.858460559108456
PMPCA,0.8579106999168897
SMARCA5,0.8576823061680677
HEXB,0.8575697023653424
C10orf119,0.8567570369201561
TBCE,0.8563379295379738
FAM152A,0.8562679554183062
NIF3L1,0.8557043362383724
SNORA2B,0.8546389587691751
SCARNA8,0.853548931620632
C9orf6,0.8533535015615792
FAM152B,0.8529894217647469
WDR91,0.8522213867210188
PLA2G15,0.8520462394200554
IFT122,0.8512957651444144
HIST1H2BC,0.8512917897726617
C14orf79,0.8512159958515886
C2orf47,0.8510720636276499
DOCK11,0.8505831441772492
CLTC,0.8505637049988235
TELO2,0.8493508808484515
IFIT2,0.8489556976791287
ZNF761,0.8485916365415642
ZNF687,0.8485600365175889
FZR1,0.8475237837383867
NPNT,0.8474712246967526
ATF6B,0.8468949550887314
ZNRF3,0.8467961510289774
ADK,0.8465729460817552
PCMT1,0.8436551526530933
NEIL2,0.8433756973874873
PLRG1,0.8429355850930351
C9orf78,0.8429112346563616
OLA1,0.8425625611561776
WIPI2,0.8423537187140275
TCIRG1,0.8416368735320873
SCARNA6,0.8410279096121572
TSPAN5,0.8408086852463057
POLE,0.8398741106727944
ANKMY1,0.8375360179338683
FBRS,0.8368724180958257
OTUB1,0.8359649243078825
GTPBP10,0.8357148352840726
SUPT16H,0.8354333039647784
ABCG1,0.8351441045636273
TBL3,0.8348737734168489
PRPF40A,0.8348431840827758
NSUN5,0.8335889443599709
C14orf153,0.8333354527149678
OTUD3,0.8332155559223048
CAPRIN2,0.8319128320733093
RRM1,0.8314363755217989
TFDP1,0.8304313595969229
FAM69A,0.8300047488530916
GTPBP1,0.8298752264484754
LDLRAP1,0.8291693483880664
MCOLN1,0.8286010529128589
PRCC,0.8285090986768451
FASTKD3,0.8274932772487957
MGAT4B,0.8274646621793229
ANKRD13B,0.8274260183488298
RNPS1,0.8271281105066185
KREMEN1,0.8267326137567778
B3GALNT2,0.8263158831467525
VPS37C,0.8261617587619372
HK2,0.8257434254839
C2CD2,0.8256332712695693
MTA1,0.8248156252518241
HS6ST1,0.8241401674231766
TNFRSF10B,0.8235025077938338
C12orf11,0.8231480093968955
DGKQ,0.8226478280754949
FNDC3B,0.8219702998000663
LFNG,0.8218636220273664
DYRK2,0.8214241160408507
MSL1,0.8211407873966915
REXO4,0.8208185419501642
U2AF2,0.8201451452248893
HERC2,0.8186950511385281
ACTG1,0.8179521979067171
TMEM203,0.8171520685334597
FBXO44,0.8166909823596281
TMEM64,0.8166744475565854
AMDHD2,0.8163636238652634
HOOK1,0.8162800937461749
TRAPPC9,0.8149844525361727
DNAJC14,0.8148488465222002
DUSP12,0.8147752439947218
HIP1,0.8142595527131706
TRAM2,0.8141510686234789
TM2D1,0.8140939765409374
LYN,0.8133228093793661
TMEM19,0.8131376247111924
HAX1,0.8127984992087309
IGFBP3,0.8123726463334313
NUP107,0.812323168516718
HIST1H3I,0.8118950869599365
RNF26,0.8117241769766314
TRAF3IP1,0.8116522047944141
PPA2,0.8115471523325175
ZNFX1,0.811192589087136
EME2,0.8104109103113272
MRPS30,0.8100656452723698
CSTF2,0.809694102142975
CROCC,0.8095690558476957
KIAA1949,0.8094568165958897
ADD3,0.8093767450268845
BTG3,0.8091282247061305
MAPK6,0.8091128567240088
EDC3,0.8088218781265246
SMC3,0.8081726065257686
DHX33,0.8076263067929029
KLK5,0.8073577221323759
SLFN13,0.8069260821592384
LONP1,0.8069207409153146
SNORD36B,0.8068278139777388
POLR2G,0.8068092200939132
PHLDA3,0.8066885844532264
TNFAIP8,0.8063041148867116
DNAJA3,0.8056698374676479
PCNXL3,0.8053177464620046
WDR68,0.8053146107759259
FGFR3,0.8051521369610307
CNIH,0.8048676112012906
THOC4,0.8041607003338487
PRR14,0.8039342208924091
SDHB,0.8039078980758975
ATF4,0.8038190397309465
STX3,0.8038125086708382
STX10,0.8036143812722284
DTX2,0.803468618579017
CCNK,0.8032097836140599
ALDH16A1,0.8022378891261787
DPF2,0.8021942211873835
SSX2IP,0.8016154276706324
RNF216L,0.80147317068923
ABHD10,0.8000834239079383
C14orf4,0.8000304180218123
RELT,0.799475972472121
C13orf3,0.7994287797868891
ZBTB39,0.7993596143174132
DBN1,0.7992858271322186
EIF2B2,0.7992438176002987
PHLDA1,0.798999999205699
MARS,0.7988578376199911
GLTP,0.7984596109461348
DOCK1,0.7980596134161317
YIF1B,0.7980460772613683
EPRS,0.7979853556935729
ARL8A,0.7979084204216749
TMEM180,0.7978281145704178
RELL2,0.7975874539061382
JMJD8,0.7974429259066655
UBE2L3,0.7966204624928753
LUZP6,0.7965225970228661
LOC51057,0.7963431201504769
ZBTB11,0.7960238531789764
ANKRD52,0.7957055332011643
PARN,0.7954567108233852
MLF1IP,0.7953658460391413
C17orf70,0.7949732088210109
C1orf216,0.7932244262885242
SNORA74B,0.7927634318109429
TMEM184C,0.7919942270442756
SNORD42B,0.7913207228031014
KIRREL,0.7911280179815899
INSIG2,0.7909198361518583
STON1,0.7907863399205365
COX7A2,0.789627604429659
FER1L3,0.7893005484763012
SNAPC4,0.7890478539468083
TNFAIP2,0.7888825439781428
NECAP1,0.7886933227638813
YIPF4,0.7884737499113149
SPAG1,0.7884435642423415
FOXRED2,0.7882754077825833
MAL2,0.7880329945296464
CDAN1,0.7873834191685681
KRIT1,0.7858124548097318
CAPN10,0.785588998890234
PGM3,0.7852097445463514
C1orf163,0.7847950442223914
ARRDC1,0.7845210038630878
KPNA6,0.7844910906026165
SCARNA1,0.7840350836801858
TAF1B,0.7828592788214993
ARL13B,0.7823683028716367
BMP1,0.7822504226554327
EIF3H,0.7819535428068319
SNORD50A,0.7818733064952481
MED15,0.7817561009428686
KDELR1,0.7813776210848832
C2orf24,0.7811234248942217
ASAP1,0.7806977693705992
NCK1,0.7805969986578952
FAM84A,0.7799877072832319
WDR76,0.7786777470501476
GTF3C2,0.778676896988507
ERGIC2,0.7784031093813669
NMNAT3,0.778207367426937
SPTBN5,0.7781145251651463
BCAR1,0.7780977387805406
PAPD1,0.7779345130984524
PIGA,0.7779050585248014
RNF145,0.7774804711835096
ADRBK1,0.7769032569462387
MFN1,0.7765893346783258
KRT23,0.7759011472840216
BLCAP,0.7757395206598839
DDX55,0.7751098390492023
ZHX2,0.7740205391491853
SSBP1,0.773913150501165
ATXN1,0.7734417113492327
PSME2,0.7734151935742559
OGFOD2,0.7729088658856603
ATRN,0.7721910443647669
GADD45GIP1,0.771387914893309
RAI14,0.7712367142438158
C2orf69,0.7711078044763746
IDE,0.7709617257923205
SF3B2,0.7708604499860271
VIPR1,0.7707654253831859
HCFC1,0.7707394251545441
SCARNA10,0.7707339854758058
CEP164,0.7699574772225181
FXYD5,0.7699028570420969
YTHDF1,0.7694771328674601
WBSCR16,0.7689204101856663
ITCH,0.7688058698215168
RPS29,0.7687546363354106
ZNF410,0.7665716864932506
SCFD1,0.7665578674380832
EDEM1,0.7664963516718958
LRRC45,0.7663980861735054
GFPT2,0.7662919081251088
CDK2,0.7662203652955318
RABIF,0.7658995236237959
NCL,0.7655703234384313
EIF3E,0.7652655425497885
MON1B,0.7650019083198251
RBM38,0.7634617695023267
IER3IP1,0.7634276773545806
PSME3,0.762753607167321
USP10,0.762381747175509
GAA,0.7619761597008122
NSUN4,0.7618625858338435
DCTN1,0.7615990074046857
ZNF3,0.7614377759101152
BAT2,0.7613038969356366
ZNF267,0.7612446467447825
MAP3K2,0.7608856207655019
TAP2,0.7608571580056647
MED6,0.7608512068623685
UBE4B,0.7608094494199721
MIS12,0.7603155752096961
RAD51L1,0.76015593471692
LEPRE1,0.7588978129940483
MKL1,0.7581388175666375
DAB2IP,0.7576694629033731
NOTCH3,0.7576271182665195
CCDC21,0.7575640404685083
CLDND1,0.7571887565436365
HNT,0.7571595547390708
C8orf59,0.756871171109227
S100A10,0.7563334070557379
SERPINB4,0.7551575730700862
SCARNA22,0.7551123220836454
SELS,0.7546407270052026
MANBA,0.7545712461693552
WSB1,0.7544819443066699
PGBD3,0.7541800320571018
BRD7,0.7538556781297103
WNK1,0.753370151322123
CSNK2A2,0.7533525679078997
CBX1,0.7523464782061158
FAM100B,0.7522642675074022
EIF2S2,0.7517101716745593
SSH3,0.7514639233500546
C2orf49,0.7509268177666394
SNORA52,0.7509123763594718
TSEN15,0.7508861504559897
TFB2M,0.7507506021640438
TWISTNB,0.7506600833133077
SYNGR2,0.7505085611702217
GIGYF1,0.750221714174205
ORMDL2,0.7499110876123513
COPB2,0.7485544164709594
ZC3H4,0.7479081906449454
BAX,0.7477849937112226
SNORD2,0.746546943780592
USP46,0.7464082276087854
C6orf120,0.7458223717090797
GALNT2,0.7457254937281728
NADSYN1,0.745725476063294
ATP9A,0.7450657425041344
AVL9,0.7449698078996355
ING5,0.7447251459688133
PEMT,0.7440200121503234
ELOVL5,0.744006973644705
LIMK2,0.7439788686455943
ETNK2,0.7435703389650586
COPA,0.7433124386927882
UBIAD1,0.7431963957794817
ZNF274,0.7429236015777784
ATP6V0D1,0.7428883712974811
OTUD6B,0.7428126414642169
ANXA5,0.7425783660651555
ITGB1BP1,0.7422677366089878
SNX17,0.7422175115176458
CDK2AP1,0.7412417639050118
DGCR8,0.7407302409699431
INO80,0.7407238072920317
PIGL,0.7396153947177093
LOC25845,0.7392916572445799
ARL8B,0.738234332259802
TMED7,0.737689037559247
TMED9,0.7376846752486184
FAM105B,0.7373166383687878
CIB1,0.7372223755443166
KIAA1787,0.7371312411274623
RNMT,0.7371139443037217
C14orf169,0.7370023551619648
IIP45,0.7368539710391894
C17orf59,0.7358435476904356
NHS,0.7355881660572477
SLC35B1,0.7355149828422527
RHOB,0.7353981745605516
ZNF200,0.7353401714476673
ZFYVE27,0.7341153482770836
IL17RA,0.7339126223769048
SERPINB7,0.7338192582014413
NLN,0.7333387173921624
ZFHX3,0.7331615566760836
MAGED1,0.7325741375901346
ITFG2,0.7323535567553066
ARL6IP4,0.73202374026497
PDCD11,0.7319761873370455
RUNDC1,0.7314395396289011
HYPK,0.7309287206967421
HNRPLL,0.7308326640726601
RPS15A,0.7308215645270395
SPRYD3,0.7307939318798675
NUDT14,0.7294843041569689
SLC35E1,0.7293852873398115
RNF19B,0.7291820548478745
ZFYVE26,0.7285048459204635
N-PAC,0.7284099426681483
CCNYL1,0.7283802864770764
C16orf53,0.72836590122292
GART,0.7270666807906001
SETD8,0.7268086388291299
GOLPH3,0.726308830814624
CERK,0.7259880716065475
EFNA4,0.7249463381659109
LZTS2,0.724846069497909
ADAM10,0.7246504917917741
ROR2,0.724438492844851
ZNF740,0.7243443298050873
MKKS,0.7242720159154535
SMARCD2,0.7240910365177947
FYTTD1,0.7239885785106878
PELI3,0.7233279877768163
SRP54,0.7230592380284596
ADAM23,0.722587275753862
EVI5L,0.7217825222047975
GMPPA,0.7213391915996891
FARSB,0.7205514754118588
NEDD8,0.7201669974386758
MRPL18,0.7196740508843548
RIPK4,0.7193359885473904
LAMP3,0.7192970520502378
HIAT1,0.7192237185583962
BCCIP,0.7189785248361146
ARL16,0.7186244804943744
FIP1L1,0.7185341511840678
TKT,0.7184377607971509
FAM83C,0.7180932812042483
CCDC102A,0.7176321251996387
TNPO2,0.7173922715507963
RIN2,0.717153150523844
ADIPOR1,0.7170354554668953
POLG,0.7163750112421792
SNORA81,0.7162887058095149
PTPN14,0.7162429732218716
ADNP,0.7160062198081782
ARL3,0.7159773255331344
PPRC1,0.7157903973534541
ACP1,0.715634698032893
PEX12,0.7151980458100223
FAF2,0.714842512474903
PHF15,0.7137471701031689
PRKAR1B,0.7135673911227702
PQLC2,0.7134525299692475
EXOC5,0.7133364379715272
FAM33A,0.713317102776653
NOL3,0.7130234991568802
CCDC138,0.7129541799691997
ABBA-1,0.7128662833434987
RAB8A,0.7128370577740603
ZBTB17,0.7127193623285174
BPNT1,0.7122813660701929
DEF8,0.711923380210024
POLDIP2,0.7117586024622014
SRRM1,0.7117268437037356
ASXL2,0.7111612734847341
G3BP2,0.710402450222973
RINT1,0.7098777292237131
PDGFC,0.7094746787551333
STAU1,0.7077372209135684
PLCG1,0.7075222980159626
PSMA7,0.7073469360764021
SPOCK1,0.7066338544194762
C16orf35,0.7064088581852053
RPL13,0.705942746690883
DLST,0.7058095758930998
PTPRE,0.7053905869275184
SLBP,0.7053594650507833
SCHIP1,0.7048055475678995
ENOX2,0.7046299905085406
HDAC3,0.7044093273872712
TRPC4AP,0.7040515480378319
IARS,0.703354966792702
AKIRIN2,0.7028405430859986
RNF114,0.7026804917980035
NGRN,0.702666749627115
FBXO28,0.7024270141898555
EDEM2,0.7020969945411089
HIATL1,0.7019087355798809
FLJ41766,0.7018215299280401
C3orf59,0.7016071604467249
ZNF584,0.7009594882511881
NME1,0.7009342635558089
SLC25A40,0.700602613721324
SNORD102,0.6993533525739953
POLE3,0.6987285997080657
TBC1D23,0.6985695872817647
FLJ11506,0.6972740836648909
MED20,0.6972286679817378
PLEKHJ1,0.6967041651234014
SCOC,0.6962651290947243
PNPT1,0.6957654276519653
URB2,0.6955594995051974
C19orf25,0.6950969966807853
SLC38A10,0.6950098229266017
POLR1A,0.6947741637372398
PAPOLB,0.6935393744842329
ZKSCAN1,0.6928501873964632
BAT4,0.6926868161209127
ZNF800,0.6926023460309845
VDR,0.6924143017324194
EIF5,0.6917689553722876
RAD51L3,0.6916153421218154
STK3,0.6914520044520147
DUSP2,0.6911055349557879
PTBP1,0.6909965409654785
RNU4ATAC,0.690988423309544
POLR2B,0.690399821321133
DHX16,0.6902957168577468
IFT81,0.6900540272173321
C6orf170,0.6888644626291026
NR1D1,0.6887691585297551
SNORA42,0.6883984509017382
ACBD3,0.6882261225327725
MAP3K11,0.6873256538694813
ZNF593,0.6871507415331793
IRGQ,0.6860110784648086
SF3A1,0.6858123120485955
KIAA0406,0.6852635829982553
DDX41,0.685225592548408
PDZD11,0.6844103394731647
PRMT5,0.6843722278298915
GANAB,0.684080305353931
MCFD2,0.6839025209618597
SCARNA14,0.6836348279208005
DCK,0.6835660052775177
GRHL2,0.6826945070457457
S100A4,0.6826464648899474
CCDC117,0.6817465293646721
DR1,0.681710788294854
SNORA70,0.6817074923669896
PPFIBP1,0.6816969967316899
RCP9,0.6811879538930863
TTC31,0.680156511262568
TJAP1,0.6801286888810423
TCTN2,0.6801226860660633
ATF7IP,0.6801117738502355
PEX10,0.679672682908021
DBNDD1,0.6788743518794683
TUBGCP2,0.6786128328156373
KLHDC3,0.6777849670440592
FAM173B,0.6776032694371494
TXNL4A,0.6773619980505637
GRSF1,0.6772684626188091
CDKN1A,0.677088730191647
DZIP1,0.6770367583461286
EXOSC2,0.6768483681392705
PVRL1,0.6762731537059666
CDC42EP1,0.6761200327854379
INTS2,0.6757641791694388
NPTN,0.6756119077226957
ST3GAL5,0.6754464302976814
GGNBP2,0.67531563872601
LDOC1L,0.6751763352849008
ARF3,0.6750479063914789
MRS2,0.6742413231696592
FAM160A1,0.6738990941378284
SCAMP1,0.6730946906763456
NR2C2AP,0.6728850530074548
DHX57,0.6724960260950898
SLC26A9,0.6722215585483743
TM9SF1,0.6720382679300863
TXNDC9,0.6719061671715928
PLDN,0.6713265133364679
RBBP5,0.671054723268523
ETAA1,0.6707921715262863
PPP1R2,0.6694506032384128
C10orf18,0.6675588994282884
TRIM62,0.6668885910347143
UPF2,0.6665365007822187
DBR1,0.6665319139740932
C6orf134,0.6664129328021047
GTPBP3,0.6648933934182147
CCDC132,0.6645934576787742
PIK3CB,0.6645784311283776
TIAM1,0.6641903565717633
CKAP5,0.6636560582890502
NLRP1,0.6635850164689947
TAF1C,0.6630048360712355
THEM2,0.6629660276490843
FGFR1OP2,0.662318702427618
C17orf68,0.6620483597286089
ARS2,0.6613900262678071
LOC283951,0.6609508536567914
EXOC7,0.6607635109197673
TMEM167B,0.6595992610925635
C1QTNF6,0.6594769723229229
HIST1H2BB,0.6592493176540655
C12orf52,0.6589477241687417
ZDHHC16,0.6584659388875405
PRPF18,0.6583947598219817
SNF8,0.6579063269037156
SEPX1,0.657781770386846
HIST1H2AJ,0.6577068493870015
THNSL1,0.6576020013601086
PIAS3,0.6565742496900167
KLHL28,0.6565173040167226
SIKE,0.6564660604648853
TSFM,0.6562818598913844
ZNF295,0.6561842568266191
IL1A,0.6560720006328712
TNFAIP8L1,0.6560703639278009
HIC2,0.6560477887623429
SCNM1,0.6554024100043311
NDEL1,0.6549907554716166
SGMS1,0.6547482539034527
DHX32,0.6546373264954104
TNFSF13,0.6545644275499816
C2orf29,0.6538663437572731
C15orf57,0.6535518495129377
DNAJB14,0.653470239874908
ITPRIP,0.653286284204044
RNF126,0.651969481226356
TXNL4B,0.651901814004148
MYC,0.6501658858357536
SNORA14B,0.6495326991722806
CYB5D1,0.6493520870658378
MAP2K7,0.6488942930542881
SHROOM2,0.6483523264414175
C12orf10,0.6476966900846424
GRINA,0.6475320640238584
TSC22D2,0.6474563801015892
C14orf21,0.6468022106962448
ZFP91,0.6467952695518593
SYMPK,0.646549656638187
PMPCB,0.6464564907298029
SEC23B,0.6455877516796023
ADSS,0.6455756506566183
COX10,0.6450831552165466
DLGAP4,0.6448055542888524
HNRNPAB,0.6444063442280817
LAPTM4A,0.6436747668773622
SERAC1,0.6433109788715452
PILRB,0.6429695943125958
FAM119B,0.6423275386995787
TEAD3,0.6414505340200284
ABCC3,0.6410658551577787
MAP3K13,0.6403144613980283
GTF2I,0.6400653172548254
DSE,0.6392253460970169
DAPP1,0.6390654344762566
LEPROT,0.6386961829020058
POLR2H,0.6379457039532521
ASB7,0.6377861442911332
C1orf151,0.637524450318
PPIF,0.6365896084439931
EZR,0.6363866570217173
WDR24,0.6362007856096769
C9orf80,0.6360871432904774
RIC8A,0.6357474519435412
C22orf25,0.6352782196072969
ADNP2,0.6335387748603803
CCHCR1,0.6334831608694635
RUVBL2,0.632763974563983
C6orf153,0.6314053161924013
TAF15,0.6313453286900702
RNF6,0.6310792150148943
PISD,0.6303509514922471
RAB12,0.6301377777831738
DYNC1H1,0.6297812060828591
PPP2R5D,0.6297708557716706
TMEM214,0.6294868297975994
TPM4,0.6291933296712441
KIFC3,0.6290155199778075
PIP5K1A,0.6286649662458805
SYVN1,0.6274231962932488
TAP1,0.6272893558682383
TMED5,0.627097604825263
CLN3,0.6270301691873166
PMM2,0.6269335876030905
TCEB2,0.6261017313990956
C7orf64,0.6260756576242175
NPLOC4,0.6258189964969514
MTERF,0.6257508810616595
MAPKAP1,0.625617970693191
WBP2,0.6255426530311125
ANKZF1,0.6250940517981307
IDS,0.6250395413561258
LSM8,0.6249332218588214
NFKBIB,0.6245294973174331
MRPL19,0.623985202817689
LMNA,0.6231172014616043
SNORA75,0.6230616316358513
HNRNPD,0.6229950489041925
LOC642587,0.6226814384835075
SETD1A,0.6226501374220798
ACTR3,0.622649672697878
FAM62A,0.6218451613675139
COG4,0.621766954436812
TTC39C,0.6214780291649766
HMGCS1,0.6214516841692511
C14orf138,0.6209691150981124
EXOSC1,0.6208689294405967
CLN5,0.6203244160347919
METTL11A,0.6202019519972204
TTBK2,0.6200612210284618
SLC6A9,0.619265482946548
ARL5A,0.6191025887865457
CHST14,0.6190915433846924
MMS19,0.6190568585903508
PPIL2,0.6186454934325533
MRPS33,0.6184516701050359
WDR3,0.6168674996141096
CNPY3,0.6157091929215697
ROD1,0.6153495893004394
DAD1,0.6152792034690135
UBTD1,0.6144316187490504
FLJ20160,0.6142999437166027
CENPT,0.6142591401975613
SASS6,0.614222488782332
SMCR8,0.6133374129170593
IRF2,0.6132898536358643
PAQR7,0.6131666383667376
FLJ25006,0.6128716769438471
MRPL1,0.612610337907848
NUMB,0.6124191023411263
WARS2,0.6123800673832381
MYO1C,0.6117665912941772
EIF2A,0.6115680335950897
PANK4,0.6114863145421813
XIAP,0.6113570075050271
PDPK1,0.6112409439296719
TTRAP,0.6112015242537038
BRMS1L,0.6108184840462985
BRD2,0.609821361848682
SNORD51,0.6095520932166509
CSNK1G2,0.6085777159036012
JHDM1D,0.6083995902832546
ITGA5,0.6077616876884042
EIF3J,0.6073989521868431
SNORA1,0.6067395932554381
EXOC6B,0.6067316598646632
KCMF1,0.6067088744791403
COL6A1,0.60657413213042
HIST1H3D,0.6065399838830792
GPR109A,0.6061523180630773
CEBPD,0.6060833771281405
RBAK,0.6059213857736016
TMPRSS13,0.6057415662111031
EARS2,0.605659941202405
ASCC1,0.6055439508613495
NBL1,0.6054392849030416
RLF,0.6053514199434337
SNORD4A,0.6052945180656208
LZTR1,0.6051319083413126
PSMF1,0.604876741474588
CHD1L,0.6044686467287833
RPAP3,0.604303023261212
ARFRP1,0.6042734669701798
KIAA0174,0.6035858700703663
CCDC43,0.601546621959355
MAPKAPK2,0.600656565509135
SUPT7L,0.5982795171417017
SNORA25,0.5981803211930864
SNORD124,0.5977464131091074
C10orf84,0.5972258310229283
PIK3R2,0.5971922489385082
LUZP1,0.5969129390887569
LOC284441,0.5967757836157239
GRK6,0.5967166435471914
RRAGC,0.5958063514720289
ANKRD57,0.5957857832691071
STYX,0.5948590134402697
SNRPD1,0.5945838661984494
NR2F6,0.5943988412402201
UBR5,0.594035858006036
GPKOW,0.593997299780503
CBFA2T2,0.5933381144318933
INO80B,0.5924184799092257
C17orf71,0.5916381421635416
TMEM134,0.5913834052585527
MYEOV2,0.5912781780132178
ABCC4,0.5908543643449892
TIPRL,0.5906635416548308
SEC11A,0.590522731790676
NGFRAP1,0.5900528921323249
THAP3,0.5900319044777177
PPIB,0.5890029219053509
PASK,0.5888048207901518
SURF6,0.5886240544733607
FAM20B,0.5879198073123676
IFRG15,0.5877227743463173
PTPN9,0.587326047188346
GNL3L,0.5873153506449863
C19orf29,0.5869018277405254
SNORD4B,0.5867563310573763
OSGIN2,0.5867090484069692
MYO1E,0.5866420688773795
CASKIN2,0.5864951582708292
TBRG4,0.5858064801637697
STYXL1,0.5851216667654106
CDK3,0.5840733603823335
PPP1R13B,0.5837998514408909
GTF3C3,0.5835521888207427
SEC16A,0.5832846805081402
MAP3K4,0.5832198333792094
UPF1,0.5826608488280414
UBE2Q1,0.5825412164444711
DLD,0.5824789661554262
SEC23IP,0.5823163394573977
ZMIZ1,0.5822871706118043
EIF2C1,0.5819462922418689
CTDSPL2,0.5808669701387172
REEP3,0.5802489371978001
LYST,0.5800497324875633
TBC1D10A,0.5789352627444053
TAF7,0.5779346024587924
C13orf23,0.5773175697510528
SMAD3,0.5771725736963227
ARMET,0.5771126720754405
DOCK7,0.5769986525196474
UFSP2,0.5768153295142026
SLC7A6,0.5765742006563795
MSH5,0.5765455726172352
TYMS,0.5763595824696934
