library,Term,ES,NES,pvalue,padj,fwer,genes
MSigDB_Hallmark_2020,mTORC1 Signaling,0.4794005903519913,2.3595451579065037,0.0,0.0,0.0,IFI30;CALR;CTSC;SERPINH1;ACLY;PNO1;AURKA;SKAP2;FADS1;RPN1;SLC2A1;NFIL3;DDX39A;HPRT1;YKT6;STIP1;ABCF2;PLK1;STARD4;PSMB5;BUB1;BCAT1;SLC2A3;P4HA1;PSMA3;M6PR;HSP90B1;TUBG1;RRM2;ELOVL5;FADS2;PSMA4;PSMD14;LDHA;MLLT11;PSMD13;PITPNB;SQLE;MTHFD2;GSK3B;TXNRD1;PSMC2;CDKN1A;TES;RDH11;EEF1E1;EIF2S2;CCNF;TRIB3;TCEA1;TOMM40;PSME3;TFRC;SLC7A5;COPS5;MCM2;PNP;CCT6A;PSMC6;STC1;MCM4;PLOD2;PSMC4;NUP205;LGMN;ENO1;NMT1;PSMG1;GMPS;SSR1;CDC25A;HSPA5;SLC1A5;CYB5B
MSigDB_Hallmark_2020,Myc Targets V2,0.5879721493196511,2.350945333669841,0.0,0.0,0.0,CBX3;PES1;NOP56;PLK1;BYSL;NIP7;MRTO4;NOP2;DDX18;TBRG4;TCOF1;MCM5;PUS1;GRWD1;CDK4;SRM;MCM4;NOLC1;LAS1L;FARSA;PRMT3;SLC19A1;PLK4;MYBBP1A;NOC4L;RRP12;WDR43;HK2;AIMP2;IMP4;WDR74;TFB2M;IPO4;SUPV3L1;UTP20;RABEPK;RRP9;PPAN;DCTPP1;HSPD1;HSPE1;TMEM97
MSigDB_Hallmark_2020,Allograft Rejection,0.4724690373286467,2.300990927406291,0.0,0.0,0.0,INHBA;MMP9;IL11;TGFB1;CXCL13;SOCS1;THY1;CDKN2A;CD80;ETS1;DYRK3;TAP1;ELF4;HIF1A;FLNA;F2R;CD86;ICAM1;IL2RA;CCL5;BCAT1;LTB;C2;CXCL9;TAPBP;TAP2;STAT1;IL1B;IFNAR2;IL27RA;HLA-A;MRPL3;RIPK2;IL10;IL6;IFNGR1;IRF7;SRGN;CCL13;BRCA1;IL12RB1;TIMP1;AKT1;EIF4G3;EGFR;B2M;CCL22;STAT4;TLR2;ABCE1;CCR1;CD47;LYN;HDAC9;IGSF6;NME1;IL4R;HLA-DOB;PSMB10;STAB1;SPI1;TGFB2;GZMB;IL2RB;LIF;LCP2;NLRP3;CAPG;CD28;EIF5A;HLA-E;ST8SIA4;CCL4;FYB1;MAP3K7;INHBB;CD79A;CD7;IRF4;CD1D;GPR65
MSigDB_Hallmark_2020,Complement,0.47330680120587115,2.2990388510941453,0.0,0.0,0.0,MMP12;SERPINE1;PLAUR;CEBPB;FN1;COL4A2;MMP14;CTSC;PLA2G7;CTSV;PDP1;CXCL1;PCSK9;CTSL;CDH13;PHEX;C1S;SH2B3;GMFB;OLR1;CCL5;C1R;C2;LIPA;KYNU;PFN1;APOC1;PLAT;TNFAIP3;PDGFB;RCE1;CA2;CASP7;IL6;PLSCR1;USP14;IRF7;MSRB1;CBLB;SRC;ADAM9;VCPIP1;CTSH;ANXA5;S100A12;TFPI2;CALM1;FCER1G;DUSP6;PIK3CA;RNF4;PSEN1;TIMP1;LGMN;EHD1;PPP4C;HSPA5;GRB2;GNAI2;HPCAL4;CTSB;DYRK2;LYN;DOCK4;C1QC;MMP15;SERPINA1;XPNPEP1;FYN;CTSD;TIMP2;C1QA;GATA3;SERPING1;GZMB;LCP2;CDK5R1
MSigDB_Hallmark_2020,TGF-beta Signaling,0.5731066521693287,2.23684872061899,0.0,0.0,0.0,SERPINE1;RAB31;TGFB1;PMEPA1;SKIL;ACVR1;LTBP2;KLF10;SLC20A1;TGIF1;FKBP1A;ENG;BMP2;XIAP;CDK9;THBS1;SMURF1;SMURF2;TGFBR1;BMPR2;FURIN;HDAC1;PPP1CA;BCAR3
MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,0.4402163664842072,2.156664469458535,0.0,0.0,0.0,ITGA6;TNFRSF9;SOCS1;SPRY4;CDC6;SPP1;PRNP;LRRC8C;CXCL10;F2RL2;TNFRSF18;AHR;NFIL3;IFITM3;COL6A1;ICOS;CD86;TNFRSF4;IL1RL1;IL2RA;NT5E;CTLA4;GUCY1B1;LTB;SLC2A3;P4HA1;ODC1;TWSG1;TNFSF11;SYT11;NCOA3;CCNE1;LCLAT1;ITGAV;CA2;NOP2;TNFRSF21;BMP2;NCS1;NDRG1;GLIPR2;IL10;IFNGR1;PLSCR1;TNFSF10;MYO1E;ADAM19;CTSZ;PTRH2;PUS1;IGF1R;PNP;PLEC;UMPS;GSTO1;TNFRSF8;BMPR2;MAPKAPK2;CCR4;BATF;SLC1A5;IL3RA;CKAP4;SELL;SWAP70;FURIN;BATF3;HK2;TNFRSF1B;CD44;IL4R;ANXA4;ETV4;RHOB;CST7;IL2RB;IL18R1;LIF;TRAF1;CAPG;RGS16;PRAF2;IRF6;CASP3;CD83;RHOH;DENND5A;IGF2R;CDC42SE2;IRF4;GPR65;NRP1
MSigDB_Hallmark_2020,Apical Junction,0.436734433861503,2.15127718194304,0.0,0.0,0.0,LAMC2;MMP9;CDH3;FSCN1;ITGA3;MSN;TGFBI;SHC1;SIRPA;CD276;MMP2;THY1;SKAP2;BMP1;CDH11;LIMA1;VAV2;AMIGO2;LAMA3;ITGB4;ACTN1;FBN1;CD86;COL16A1;ICAM1;LAMB3;PTK2;VCAN;VASP;RAC2;MAP4K2;ZYX;CERCAM;ITGB1;MYH10;IRS1;MPZL1;YWHAH;TUBG1;GNAI1;PFN1;CAP1;CDH6;SRC;ADAM9;ICAM5;LAYN;SDC3;DHX16;RRAS;ACTB;EGFR;PLCG1;DSC1;GNAI2;VCL;IKBKG;VCAM1;COL17A1;ADAM23;CD209;CD274;NLGN2
MSigDB_Hallmark_2020,Coagulation,0.4837496013343979,2.1322351782911446,0.0,0.0,0.0,MMP3;PLAU;MMP11;SERPINE1;MMP9;MMP10;FN1;MMP14;MMP2;SPARC;BMP1;CTSV;CTSK;MMP7;F2RL2;PRSS23;KLF7;FBN1;C1S;OLR1;HTRA1;C1R;C2;APOC1;PLAT;PDGFB;APOC2;PEF1;THBS1;ADAM9;CTSH;TFPI2;DUSP6;TIMP1;LGMN;ITGB3;DUSP14;CTSB;CFI;FURIN;WDR1;MMP15;SERPINA1;TIMP3;FYN;C1QA;ITGA2;SERPING1
MSigDB_Hallmark_2020,Unfolded Protein Response,0.4624951458920124,2.075874873803342,0.0,8.060568289724348e-05,0.001,STC2;CEBPB;CALR;SHC1;CKS1B;PDIA5;NOP56;VEGFA;ARFGAP1;IFIT1;HSP90B1;EIF2S1;EXOSC4;YIF1A;KDELR3;PARN;BANF1;MTHFD2;FKBP14;DKC1;PDIA6;SLC7A5;WFS1;EXOC2;NOLC1;SSR1;HSPA5;EIF4EBP1;NFYA;DDIT4;EXOSC10;HYOU1;EIF4A1;PAIP1;EIF4G1;YWHAZ;ATP6V0D1;LSM4;EIF4A3;NOP14;SEC11A;LSM1;SLC1A4;DCTN1;RRP9;GOSR2;DDX10;SDAD1;ZBTB17;EDC4;SEC31A;EXOSC9
MSigDB_Hallmark_2020,Glycolysis,0.41948912793171894,2.034154704579443,0.0,7.657539875238131e-05,0.001,STC2;ARTN;TPBG;TGFBI;COL5A1;CHST2;AURKA;AGRN;MET;EXT1;TPST1;EXT2;P4HA2;PLOD1;PYGL;CHPF2;GNPDA1;PRPS1;CENPA;IGFBP3;VCAN;NT5E;VEGFA;P4HA1;PKM;CHPF;KDELR3;LDHA;ENO2;CDK1;B4GALT2;ARPP19;STMN1;HMMR;KIF20A;COPB2;SLC25A13;TGFA;CHST1;ALG1;SDC3;SDC2;B3GALT6;PMM2;PC;STC1;DEPDC1;PLOD2;PSMC4;ENO1;ANGPTL4;RPE;NANP;EGFR;HOMER1;HSPA5;PGK1;CASP6;HK2;EGLN3;NASP;DDIT4;ME2;CD44;MIF;GMPPA;SLC16A3;PPIA;SPAG4;PYGB;GPC1;RBCK1;ADORA2B;XYLT2;PAM;CLN6;KIF2A;PGAM1;B3GAT3;B4GALT1;CACNA1H
