gene,GSM5593747,GSM5593748,GSM5593749,GSM5593750,GSM5593751,GSM5593752,GSM5593753,GSM5593754,GSM5593755,GSM5593756,GSM5593757,GSM5593758,GSM5593759,GSM5593760,GSM5593761,GSM5593762,GSM5593763,GSM5593764,GSM5593765,GSM5593766,GSM5593767,GSM5593768,GSM5593769,GSM5593770,GSM5593771,GSM5593772,GSM5593773,GSM5593774,GSM5593775,GSM5593776
MAD1L1,8.595274814156602,9.770560324067748,8.552691151470095,9.818534241155191,8.654073892895399,9.23711543927805,8.577683584686527,9.156613101030926,8.704945671128044,10.105257256380963,8.635373091333854,8.576967601829624,8.394556954635592,9.080997895773955,8.197646980132946,9.857527755147265,8.383259774156587,8.683747036982856,8.573734814306638,10.230651659766924,8.221442459544953,8.975470344955635,8.124598198812945,8.699103113224428,8.671781126936642,8.632116853332796,8.967879682954187,8.295828077369903,8.25074944337262,8.941807786847702
LASP1,11.094209496537726,12.487355406537429,11.32539708132613,12.389933011129797,11.72967275890321,12.223757290873863,11.669328050979,11.675948666695376,10.746910783176574,12.633674328484762,11.44017620316116,11.931937003800835,10.516568387139031,11.599474185983913,10.557735609293664,12.15932743557995,10.825590132030142,11.80638857719357,11.469825943691939,12.427053587926055,11.71047511631471,11.677869963364111,11.56992722072339,11.544969082245865,11.04795948661176,12.376241487273518,11.447069702467893,11.372546880058435,10.884302898319932,12.23409554432035
SNX11,9.40696575661145,9.511298168778778,9.137404398097889,8.731372649861227,8.636017304038592,9.15539289719234,8.747553218190395,8.706273185082805,9.734611241943925,9.070279902654184,9.676111261505199,9.676376734577993,8.325560330984644,9.23527702512424,9.706351562683109,8.710662012835181,8.783149063356506,8.669602752030096,8.981397510785245,9.067269800640675,8.190520639094938,9.333436252417817,8.551132508767877,9.492374036019994,9.635372492714467,8.567993415974469,9.065301977394453,9.225176949451038,9.556942451444831,9.707817062380524
TMEM176A,6.44040630687208,7.051242378982574,6.767152684055686,6.217544090470689,4.860906357981967,7.484593458510609,7.739231292769544,7.9716084368710876,6.105495406172601,7.202949860164471,4.35434376598107,7.287252902649755,5.38749421474884,7.5264819452474025,6.194635515764009,7.59066027356139,5.861294649213899,6.718482195348198,6.910961852085299,7.535925074820559,7.552361221379664,7.0121108106373145,9.784022019953301,7.707707145205181,6.857872414677562,8.564346040734033,6.872662155970355,8.339593295968381,5.936105275421391,7.973006278860429
M6PR,11.36447309680896,12.019067611514188,11.275647885083366,11.793175893322687,11.208210774805165,11.737885599337313,11.019918847038545,11.446378992696182,11.062962422295309,12.03859064820958,10.873593361367336,11.241074087544588,10.902631116848676,12.093244130807836,11.504422936328634,11.483467289349583,11.436893352856533,11.693400466085233,11.15285963059516,11.805986666511624,10.92014442563216,12.19542899538906,10.896531387280284,11.582504997800514,11.482935667917117,11.578742712860986,10.944838437338152,11.227079840611484,11.07474004949682,11.951721105249053
KLHL13,8.081112020355794,8.646378278644347,8.164469449470474,7.8089324294832165,8.378060045670386,8.237468893913192,7.846501450371199,8.175363518739532,8.28046262792156,8.486658672290313,7.520860590770693,8.360386054089187,8.07957897530366,9.119491211244172,7.288397831393437,7.436232299679185,8.674373699271127,8.519965523420245,8.161025790811168,9.013076963991413,7.6002034951758475,8.626384268547994,9.27246879155703,7.961012229066545,8.05403344719579,7.815262465453277,8.094611222360351,8.787432173942372,8.368100216031362,8.912915879705004
CYP26B1,7.450584930945963,10.778330583498885,8.085395970299174,9.136628180134949,8.706926045980321,9.281251889560636,8.16281217647465,8.764631581937959,7.74585875635878,8.7299584841857,6.695942788826476,8.98395693498443,9.012519367689922,6.711273328275064,7.288397831393437,10.131620819744217,6.166823468418769,9.958469359553812,7.92519087080757,10.222714399509485,6.075876568243456,9.411906421902438,8.199623459409214,9.331969915675058,7.55073482947585,7.068209979830926,7.213535748360444,8.547278664399485,7.617884210818878,8.466102984838285
ICA1,8.07516022464371,4.901782475500298,8.716330788376894,3.779832981845835,7.202681486375334,4.585424319065903,8.039723141856026,8.668562849168126,7.962878906606406,5.561046320919706,8.33574515656043,5.838749429903018,8.571846936016511,6.900000449479369,10.95163529320801,5.178761827713121,9.253664608361715,5.252092468437319,8.219547176191675,5.116606949922975,10.10626478581675,5.003923423489416,8.934624800092378,6.370410074861268,7.7189777758903775,6.348608274282808,7.941729027356436,6.417437096342183,7.9183239691916025,5.134452161629
DBNDD1,9.084384129509765,7.25449322476518,9.145633795085214,5.320322737694237,8.288422248815316,6.1472087499205825,7.991330705212053,7.954996525926722,9.584175724033077,7.143067239787753,9.289337501546553,6.863727677733458,6.873977224642288,7.107404169914891,9.548289687183322,7.066711447493737,8.230639476980516,7.669592232161165,8.557621684600507,3.2912636409847296,7.442916785023674,3.8756171917873528,7.653150504345491,8.01173534447304,9.472231628333086,5.797542338659328,8.949768806698481,4.908736703177971,8.99047517782746,5.434654211302852
ALS2,9.699744000701308,9.890085874233128,9.476053973519987,10.433764469199954,9.9470065721704,9.464686583567566,9.512048244875567,9.730398552666268,9.91945366361141,10.73973455489283,9.401950798532381,10.061584133410502,10.127167575000932,9.831085719296517,8.714294531573714,9.455929083959546,9.613506394913633,9.990115079582983,9.637700994505975,10.100986443010813,9.511569159346072,9.453440320539606,9.983556557925777,9.533456419923336,9.690402194980278,10.396929369980617,9.386691358852984,9.980574963217016,9.723511783047543,9.51941710376264
CASP10,8.55307502464339,8.95946797279691,8.231723238311647,8.976352092108886,8.142570350378035,10.007768305729181,8.84608780082978,9.085896105820359,8.326520167745958,7.79857478562981,11.073499862659817,10.854406196028593,8.104505746065437,9.67690385942517,8.02833610044127,8.563226870818626,8.15554330111049,9.974378986997705,9.451431952954866,8.588027228311919,8.713485453379022,9.673709451254911,8.9491924942526,9.617737990137336,9.368488805276751,8.504697952564351,9.397421745749025,10.092942590005869,7.947351034349206,8.652423394032606
CFLAR,12.066390962169573,11.42265575985972,12.411256299134573,11.489204905484135,12.052537267548187,12.570091328418156,12.430897834178449,12.306802870679956,12.280633242345907,11.256651940925009,12.961494747030931,12.969463702600384,12.095444443744974,11.805981481763576,12.105867338541744,11.698841137924338,11.844447617793513,11.844660740630566,11.881287827762856,10.685510999012013,12.82565063242219,11.365465737768469,12.285333582965267,12.206169038086946,12.334276466725166,11.552287605514982,12.191041821825953,11.938045223847682,12.249947373017351,11.289757328117737
TFPI,8.427893280595603,9.352092210162045,10.032321158146141,8.817737894055899,7.710374381371956,8.580285420363392,9.115840800546309,9.322822032524195,8.387046373641734,8.1466938736411,9.710017581279661,8.712065666001186,8.196257208680377,7.107404169914891,7.924912612585578,9.12281432565532,7.763843291024277,8.203935172121213,9.562181401748088,9.000752574271365,10.888382298874058,8.630916713512137,11.248314109029863,8.667815231098151,8.184349519876461,9.869279820335324,9.697916931216916,9.824116297602082,8.420795024329804,10.089808062604659
NDUFAF7,8.17870735177676,7.667166708897584,8.317993789624955,8.592682322792935,7.909907715393501,7.8993331518198575,7.733358363281184,8.272413172103661,8.293170300012235,7.951038859903201,8.415543641826783,7.725757906594742,8.421257440835591,8.068341114898587,8.300401535367392,8.03573089603733,8.064055038699143,8.618976303251843,8.045613098253959,7.552907128455466,8.110185964374947,8.164915539403465,9.001383093689817,8.154009054426508,8.317037375337517,8.186612336483032,8.088002451528304,8.225466304612723,8.446437814225916,8.479301554377221
RBM5,11.070471846586429,10.288478642195516,11.114148538792671,10.728187565258194,11.553294528152476,10.685911771780722,11.298732863712589,10.535105795205896,11.27265888772334,10.819098035960687,11.581708045761516,10.927315762543381,11.980922629018197,10.306226812604136,10.833804813569715,10.682882772087078,11.096946200381844,10.425287095154019,10.978044949376923,10.611792898881278,11.715461737078591,10.256617319377632,11.016664844962651,10.829687156944331,11.10666787854778,10.882489904957907,11.542001641084154,11.074142966747397,11.169399704011605,10.529579143777895
SLC7A2,9.909955953239725,6.1944597888278485,10.55984836434414,5.946747367538666,11.940402778977173,7.2783258157047515,11.328742414736457,9.463060841062042,10.437264659748578,5.948570484400629,11.48655978136188,5.266336116952308,12.716959909828462,9.598500444843305,8.02833610044127,6.626973829122541,10.628640077705013,6.7321575159954925,10.232246936609533,6.763859573443419,9.974816165920933,8.374027447146899,11.71337388606959,7.758095226847988,10.997710443338814,9.282870686997402,10.242683504278084,9.19300307114985,11.008283943925438,7.5783991508516415
ARF5,11.576290763833477,11.557078855148916,11.569728190855848,10.398967316163334,11.461947862286669,11.14265966538751,11.030733919160488,11.048618534179214,11.56366283276003,12.05347997138321,11.530444572186658,11.217646863456105,10.885355070624662,10.8201678178111,10.938418305741784,10.691785038127803,11.003679997136551,11.489098758661228,11.080838588141193,11.394914687005443,10.000299572316845,11.757231950879879,10.457749197467248,11.372141753039553,12.02571926262017,10.807334251491278,11.293975951195529,11.23289367969154,11.603593454119926,11.671014709814282
