gene,GSM5593747,GSM5593748,GSM5593749,GSM5593750,GSM5593751,GSM5593752,GSM5593753,GSM5593754,GSM5593755,GSM5593756,GSM5593757,GSM5593758,GSM5593759,GSM5593760,GSM5593761,GSM5593762,GSM5593763,GSM5593764,GSM5593765,GSM5593766,GSM5593767,GSM5593768,GSM5593769,GSM5593770,GSM5593771,GSM5593772,GSM5593773,GSM5593774,GSM5593775,GSM5593776
RBM39,4931.193067675079,4105.351208926085,4490.847327359953,5214.045827415186,7198.10050327779,4135.4181332127555,5651.777308645663,4578.511327942546,4717.775963192593,5466.571505950697,5655.844752914247,5547.471545762306,7714.648387711518,4516.828372732844,3008.9559163251747,4601.45210450409,4825.865353672229,4491.296237827256,4826.886366929868,6180.619235952873,5954.675699015385,4604.6275851437085,3820.4576711494365,5128.442901394889,4586.122411685711,4432.877060902577,5028.50029453527,5920.316505477678,5362.695953085414,4966.091557918956
ZNF341,88.07692795530889,101.93149629200641,90.2035331177035,131.10029020081285,82.17238497407473,117.59482843259019,106.76833189424305,95.55029132533478,77.94187694292914,72.73928898024566,149.1508839866551,108.71514720036957,84.07693802048608,50.30017499942131,86.69260743313828,108.79432599524894,63.98937485532237,93.27613892763172,82.94491740472156,90.8268292555293,95.9921148999823,70.87868548560394,52.969950379888196,72.81764768714854,77.30505540136049,59.41166834759182,106.19193168583799,132.87273964434146,108.16347556074179,55.251018641768496
GGT7,84.73223448865159,214.29692527532058,128.86219016814786,55.43669414205801,125.2627819726749,86.91791666756666,144.9618815149479,153.0241507691452,101.78292165488394,58.191431184196524,108.08035071496745,56.981732325710944,102.93531664190353,180.18923449159783,1145.0648565127015,128.36165081453834,209.48902482397204,119.35333905793736,112.56810219212213,44.680940198284574,463.0828400120025,136.78342813011287,178.77358253212267,90.65054099828694,59.91141793605438,138.94664371614215,213.63318021503878,80.9555764720491,94.64304111564905,45.5008388814564
ACSS2,985.5696748416842,831.5041744765248,951.9694298671924,810.57436569874,700.469476791198,288.87425245397156,735.225830198568,958.3766062255385,1468.058176301524,1066.2724008163068,1374.782061094386,534.5786203714724,798.3380283066716,872.9308851165393,2188.9883376867415,868.7892219764484,1487.752965386245,1102.2631901233037,1322.8867949344879,865.0523012159686,671.9448042998761,865.4660543505323,2469.7239364622874,848.5485067216696,1328.6806397108835,774.2681939492611,978.2150883530724,1218.7334066716087,1478.6438761315042,386.7571304923795
EDA2R,89.191825777528,45.748781800349335,110.33825033147662,24.72176900929614,25.052556394534978,24.711956699602286,21.700880466309563,40.95012485371491,59.602611779886985,16.259370477937264,22.696873650143168,11.246394537969266,36.93099146694249,6.367110759420418,90.30479940951905,32.090412703634584,56.37159213445066,4.011876943123945,75.32752703081856,49.07578677516503,54.85263708570417,29.84365704657008,357.54716506424535,87.6783921130972,37.68621450816324,103.4912932506438,47.474040047786396,35.198076726977874,60.227389800867584,74.75137816239267
ARHGEF9,506.1636112874713,145.27244747128472,452.6284429656194,232.98394429973027,801.6818046251193,138.8982393805232,667.5190831436822,696.8705457562011,463.9834086249664,348.2928307642351,612.8155885538655,179.94231260750826,742.5486582183117,458.43197467827014,397.3411174018838,390.563803393016,556.859916895722,461.36584845925364,461.27530597523725,418.9753736626029,808.0215386086421,348.1759988766509,614.1203622168288,361.11608955055294,499.58392053129216,611.3652323510255,595.9241342840555,683.7226404215452,542.0465082078083,386.7571304923795
ATP6V1E1,2735.959255725671,1983.249821555495,2623.15095861036,3287.9952782363866,2386.0054710155114,3839.726789255445,2132.762532228904,2386.602013404227,3292.815060024218,3539.4082261446592,3251.056949506221,3128.7469604630496,1976.2009263693692,4292.069362925304,1831.3813320250463,2186.0615288110093,2201.539206331924,3699.9535107960583,2038.0751133731583,3222.88748971233,1085.449299253646,5974.948837865385,2173.4232765247875,3523.482503392432,3206.2271727714265,1874.3423110949934,1905.20818612827,2826.405561176323,2992.9325339818893,4605.334906787409
ZNF227,386.86954431002766,319.43886239542167,451.01766558851756,474.20847826922596,557.168854214458,655.2929207584193,552.9384342815677,488.5278052723884,398.87901729616675,261.0056839879403,413.94774323832536,381.6276546550904,601.8965843335733,576.8602348034899,462.3605729767375,312.2945041158585,467.73185906152304,410.21441743442335,368.17386807197835,317.89390239435255,494.7285921768318,309.6279418581646,370.7896526592174,263.03517633929164,414.5483595897956,424.5059528706964,470.9924499477756,344.0612000062087,403.154772544583,351.00647137123514
ZNF428,171.69426462174138,237.57262127900708,178.79628885830516,176.04896112680584,109.22914588017251,135.48969362885393,195.30792419678608,285.2140274899091,202.64888005161575,184.84336964391838,162.12052607245118,221.17909258006222,99.79225353833395,200.56398892174317,321.4850858978878,334.99260090623414,243.76904706789472,174.5166470258916,197.20577301326657,202.1629425365007,210.97168109886218,179.0619422794205,309.54314753247166,179.81500755397903,214.52152873877537,403.42439313445414,216.1318139017644,188.3097104893316,145.03738768372193,177.1282656456696
TEX101,47.940606355421295,0.8026102070236726,34.63171360768974,0.0,20.04204511562798,0.8521364379173202,29.513197434181006,7.90265567352393,44.93119964945327,3.423025363776266,22.696873650143168,14.245433081427736,30.64486525980334,0.0,0.0,0.7826929927715751,19.806235074266446,13.03860006515282,33.00869162024634,0.0,0.0,1.2434857102737533,0.0,1.486074442594868,65.70929709115642,0.0,48.723356891149194,25.518605627058957,28.269999294284784,0.0
ZNF141,720.2239931535385,390.06856061350487,612.0954032987023,421.01921767346755,542.137320377737,727.7245179813915,728.281548449349,506.4883863485791,469.48518817387907,290.10139958003856,890.5820898913319,591.5603526971834,1111.8585728877365,742.4051145484208,512.9312606460682,455.52732179305673,687.1240014226282,420.2441097922332,622.0868805354118,273.21296219606796,1639.2499621381592,273.56685626022573,832.6214075338676,242.23013414296346,466.729271985714,544.2875422811637,978.2150883530724,669.643409730754,511.3182481053248,380.2570106521714
COX4I1,5632.463797850893,3870.1864182681493,4155.0002442342175,3541.2061244528136,4434.302481832691,3662.482410168642,4124.035323817469,5130.978801846173,6699.333564059298,4848.715427789081,4929.544796109666,3500.6277398519,3737.1020301442227,4923.68675025981,13014.727690899885,3444.6318611877023,6529.96334833123,5050.953071393046,6148.080408447933,4816.751848260973,2933.5612256796785,5300.97958289701,7438.967406475549,4584.539655405168,7056.0189317591785,2910.2134963167155,5272.117078991016,4367.201369899779,6218.170714338553,6431.868581885873
EMC8,441.49953759876354,742.4144414968971,356.7871890280594,606.0579129854721,321.67482410582915,425.2160825207428,239.5777203480576,464.81983825181663,426.38791504073,916.5150411510953,315.594624087705,494.8413596706477,330.8073916506976,663.4529411316076,415.4020772837876,564.3216477883057,378.603801227324,695.0576803962234,440.11588826995114,922.9177811448945,231.0139908032541,695.1085120430281,336.02812272241573,436.90588612289116,451.2682609054419,515.5399608226516,337.315547707956,447.01557443261896,371.1973820380002,692.2627629821582
GSE1,2035.8034233720764,1106.7994754856445,1296.6757885669879,1164.170576983218,1330.791795677698,1861.9181168493446,1637.9824575970458,1411.701672588593,1643.1981586085767,794.9976407370378,1749.8208780753232,1246.1005148069946,1051.3546081440222,664.0896522075496,1509.8962461271585,1549.7321256877187,1057.3482416569934,1748.175377966259,1408.3708424638437,758.8435089413578,1824.905041505158,722.4651976690507,1471.571433991269,1009.0445465219153,1267.802908582312,1126.9051931736772,1211.837338061916,1052.4224941366383,1472.4982241110074,937.6422869500124
GINS2,177.26875373283687,510.46009166705574,132.8891336109025,264.44801394792535,149.31323611142847,163.6101960801255,124.99707148594308,310.35884099657613,253.99882250813377,143.76706527860318,142.66606294375705,263.1656321884808,146.15243431598515,1034.018787329876,79.46822348037676,338.90606587009205,231.5805947145,293.86998608382896,202.28403326253525,276.87533434346835,61.181787518670035,215.12302787735933,41.38277373428765,154.55174202986626,140.1154129149659,118.82333669518364,139.92348645663358,137.2724992352137,196.66086465589416,541.1349766973208
CHMP1A,2190.7742206605312,2991.328241577228,2155.220130562273,2316.3548417195047,1741.6537205480718,2503.576854601087,1602.393013632298,1696.1972768354544,2401.5267731003696,3320.334602862978,2417.757445493822,2268.772658126333,1210.0792948742858,1816.5366996626453,1137.84047255994,2697.9427460836196,1636.2997284432433,3385.021170760828,1990.6780177133176,2795.8548973254465,1041.145246222885,2474.536563444769,1168.6495302562835,2744.779495472721,2890.2427588183655,1574.4092112111832,2020.1453357176474,1783.6625381396036,2407.866461630604,2086.5384687067867
SH3BGRL,1978.9436344389023,875.6477358628267,2439.522337620749,1430.11687996201,2540.329218405847,1872.9958905422698,2085.8886304216753,1137.2639937443982,1877.023789437364,2005.892863172892,1864.3860498331887,1753.687788287341,2542.7380507877847,592.778011702041,5812.016889996646,2046.742176097669,1969.9586116174244,2430.1944582973297,1514.1679309902743,1431.9875096335468,2043.2607314424802,4584.731813779328,2701.467469374298,2288.5546415960966,2579.0899108278895,2868.050376844231,1824.002591309688,2871.2831090032196,1899.0064743334779,5027.842696400933
COX7B,3194.182260657721,1754.5059125537482,2754.4293148441607,1891.5899014688712,1956.1036032852912,1693.1951021417153,1493.8886113007504,2023.7982756651736,4918.590916727905,1620.802509748062,3690.9439769161386,1936.6291394383074,1914.9111958497626,2964.5267695861467,8210.512362313471,1527.8167218901146,3591.7845528910116,3094.1600923843425,3446.445955837002,1977.6809595962027,1125.5339186624299,2411.118792220808,4811.988929822968,2663.0454011300035,3973.4798476299293,1445.0450946478784,2479.8939340751576,4657.5855028973465,4727.235534166056,5412.97479693326
F12,234.12854266601096,133.23329436592965,112.75441639712939,39.70465931796046,185.38891731955886,83.50937091589738,115.44868408076688,158.77153671352622,188.89443117933413,89.85441579912698,220.4839154585336,204.68438059104062,145.36666854009277,158.54105790956842,36.12191976380762,169.06168643866022,133.31119761525494,199.59087792041626,203.13040997074668,139.90261603069433,7.3840088384601765,72.1221711958777,4.965932848114519,161.9821142428406,231.91516620408146,25.87282331266095,162.411189637164,131.99278772616702,210.18129910098688,260.0047936083223
PRR7,22.297956444382,23.275696003686505,19.32932852522218,23.972624493862924,47.098806021725764,5.9649550654212415,17.36070437304765,30.17377620800046,31.176750777171655,15.403614136993198,16.21205260724512,32.239664342178564,40.07405457051206,8.277243987246544,126.42671917332666,30.525026718091432,28.18579606722533,33.09798478077254,22.852171121709002,19.776809595962025,11.603442460437421,13.678342813011287,16.553109493715063,43.096158835251174,7.730505540136049,22.998065166809734,23.737020023893198,17.599038363488937,31.9573905065828,17.87532956057216
NFATC1,83.6173366664325,195.8368905137761,115.17058246278215,148.33061405577683,140.29431580939587,155.08883170095228,203.12024116465753,547.4385112022941,138.46145198096823,235.3329937596183,111.32276123641648,289.40721944374246,72.29045138210019,173.18541265623537,75.856031503996,270.811775498965,140.16720206403946,189.5611855626064,236.13910159099302,239.51913843998454,388.1878932219064,166.62708517668295,748.2005491159208,350.7135684523888,107.26076436938769,398.6331295580354,168.657773853978,269.2652869613807,89.72651949925171,97.50179760312086
IDO1,31.217139022134795,463.9086996596827,62.820317706972084,341.60989903754665,17.035738348283786,258.19734068894803,320.30499568272916,891.5632446221089,55.01779548912645,43.643573388147395,78.89865602192624,1285.8377755078193,13.358018190170686,984.3553234063967,39.73411174018838,268.4636965206503,31.232909155574013,45.13361561014438,40.62608199414934,103.27889455669057,8.438867243954487,34.8175998876651,43.038084683659164,405.69832282839894,55.079851973469346,102.53304053536007,58.7178916380516,255.18605627058957,17.20782565739074,66.6262283621326
CAP1,9552.444540773247,18543.50622307493,8173.0844114147785,18916.648159204145,7126.951243117311,13979.298264033638,5790.662943630044,7222.308862357824,10187.461798069915,35710.7121075959,7432.685718668312,8661.973073143929,4825.387629755187,7611.88091288711,3958.962406113315,13010.705618841894,6808.774195915134,14767.719027639241,6633.900638961302,18404.884989545844,3813.313135861934,32151.566524838167,3903.2232186180117,13605.011521956016,9065.950372194551,8492.035562844496,7432.185901165297,7225.285200130383,9581.071499954343,14128.010472692215
PPT1,1343.4518757740154,3376.5811409485905,1899.9119162916302,3303.727313060484,1467.0777024639683,3151.20054741825,2157.0675183511707,2900.2746321832824,1433.2135724917441,5090.038715935308,727.380760311731,1848.9072620421473,1657.9657871329498,5180.281313864452,3236.5240108371627,2470.961778179863,1476.3262913049375,2434.2063352404534,1592.8809648539386,3807.40208443743,2149.8014303974055,4242.773243454047,1983.0625173470644,2373.2608848240043,1663.9913175142844,2268.18417707661,1053.1740989548402,1304.9686946527045,1347.126922892875,4192.577296934197
RAB11FIP4,849.5521405309541,219.1125865174626,588.7391313307255,279.4309042565897,935.9635068998268,594.7912336662895,768.2111685073586,581.9228268685803,638.2064276738669,474.08901288301286,1041.8945808922863,1000.1793542434,637.256044248731,367.38229081855815,509.3190686696874,626.9370872100317,578.1897085141628,1063.1473899278453,807.4433796337181,309.1042092405917,1242.6232016722984,498.6377698197751,334.37281177304425,673.1917224954752,655.1603445265301,534.7050151283264,833.2943345229876,659.0839867126606,546.9630298242056,352.63150133128715
RLIM,3770.5844347449956,3330.8323591482413,3710.425688154108,6032.111638268258,3918.2198201052706,4778.781143840331,3341.935591811673,3022.4065835013794,3392.764055162798,5859.363666444024,3080.2899953765727,4080.1919383752497,3703.31410178085,4479.899130328206,1997.5421629385612,4670.329087867989,3304.594144314148,5691.850413057096,3580.17347573441,5339.738590909747,3181.452950970842,3715.535302297975,2969.6278431724822,3581.439406653632,3197.530354038773,3703.646744571651,2928.398680842403,5248.033239992401,3453.856435519141,4875.089880156043
ABCB7,761.4752125756452,613.1941981660858,693.4396608423457,988.8707603718456,662.3895910715048,729.4287908572261,524.2932720660391,415.24863448153013,854.6097565977642,639.2499866852177,720.895939268833,490.34280185546,722.1187480451094,757.0494692950878,827.1919625911945,599.5428324630266,768.6342765359556,711.1051881687192,810.8288864665639,611.6161486158627,556.9652381009962,790.8569117341071,816.0682980401525,744.5232957400289,836.8272247197273,563.4525965868386,655.89134276547,882.5917739289702,975.9295408548747,1157.0213315570343
TRAF3,1011.2123247527236,1927.8697172708614,1077.6100652811365,1672.0905584469388,811.7028271829333,661.2578758238405,728.281548449349,804.6340322133456,808.7615936901589,2231.8125371821257,667.9365674184988,1132.1370501555728,781.8369470129313,1160.7242914423423,332.3216618270301,2037.34986018441,697.7888972318486,1336.9579912960546,1357.588239971157,2168.856785690502,753.168901522938,1037.0670823683104,683.6434220904321,796.5359012308493,945.054302281632,1112.531402444421,1020.6918610274075,1072.6613882546505,741.1656336719011,648.3869540607537
HAUS8,60.20448239983139,262.4535376967409,72.48498196958317,167.05922694160725,95.19971429923292,51.980322712956536,72.91495836680014,98.42398429752531,84.36061974999389,170.29551184786925,52.95937185033405,120.71130137420346,73.07621715799257,342.5505588568185,75.856031503996,108.01163300247737,73.8924923924556,100.29692357809861,81.25216398829868,169.93406763937742,99.15669011646523,121.86159960682782,96.00803506354735,86.19231767050235,57.978791551020365,104.44954596592756,56.21925795132599,93.27490332649135,74.97695465005964,115.37712716369303
ADGRE3,0.0,8.026102070236725,13.69160770536571,17.230323854963977,1.0021022557813992,9.373500817090523,13.020528279785738,39.51327836761965,1.833926516304215,7.701807068496599,1.0808035071496747,3.7487981793230887,4.71459465535436,12.097510442898795,10.836575929142285,72.0077553349849,12.188452353394737,14.041569300933807,18.62028758065178,11.7195908716812,53.79777868020986,9.947885682190027,38.072151835544645,32.693637737087094,0.0,16.290296159823562,8.745217903539599,22.878749872535614,3.6873912122980155,3.2500599201040288
MRPS25,749.2113365312351,378.0294075081498,680.553441825531,430.7580963740994,592.2424331668069,230.07683823767647,521.689166410082,477.7514566266739,685.8885170977765,543.4052764994823,1069.9954720781777,428.1127520786967,1089.0713653868572,334.910025945514,545.440988433495,347.51568879057936,676.4591056134079,434.285679093167,712.6491883140362,320.82380011227286,744.7300342789836,284.7582276526895,716.7496410778622,429.47551390991686,712.1728228850335,384.25933882877933,784.5709776318383,727.7202363302674,710.4373735694177,385.13210053232746
SH3BP5,930.9396815529484,396.4894422696942,1050.2268498704052,435.2529634666987,406.85351584724805,259.0494771268653,933.1378600513112,632.9308771249621,958.2266047689524,375.6770336744452,819.2490584194534,241.42260274840692,725.261811148679,182.09936771942398,1228.145271969459,503.2715943521228,828.0529817587549,360.06595564537406,515.4434153007697,632.1254326413048,1114.9853346074867,419.0546843622549,1830.773910004886,361.11608955055294,656.1266577190471,1401.9237224601102,1085.656336882273,704.8414864577319,986.9917144917688,333.131141810663
HACL1,308.82669675469066,148.48288829937943,319.7393093547169,255.45827976272676,268.563404549415,257.34520425103074,276.03519953145764,194.69269886590774,406.2147233613836,371.39825196972487,327.4834626663514,168.69591806953898,330.0216258748052,219.66532120000443,415.4020772837876,141.6674316916551,375.55668813897535,244.72449353056064,358.01734757344104,145.76241146653493,315.40266324279895,382.993598764316,367.47903076047436,367.06038732093236,353.6706284612242,190.69229034146406,309.8305771539744,397.73826701484995,385.94694688719227,349.3814414111831
TBC1D5,2356.893996171177,1191.0735472231302,3246.521803548775,1623.3961649437797,3396.124544843162,1406.8772590014958,3060.692180968301,1641.5971103638346,1889.8612750514935,1905.7693712824362,2564.7467224661777,1125.3892134327912,3080.2018414981817,1409.0416110597387,1419.5914467176394,1856.5477788541762,2068.9897869887564,1757.202101088288,2241.205523343905,1965.9613687245214,2269.000430218263,1706.0623944955896,2050.930266271296,1777.345033343462,2383.894645939454,1829.3044334766578,2247.5210012096773,1834.6997493937215,2103.0421214139683,983.1431258314688
CAPN7,1587.6144988399983,635.6672839627487,1524.6007874268994,997.8604945570441,1800.7777536391743,764.3663848118363,1331.566025412755,839.1183478796319,1614.7722976058612,1531.8038502898792,1530.4177661239391,659.038719924999,2050.0629093032544,873.5675961924815,1246.2062318513629,852.3526691282453,1605.0668192876694,1094.239436237056,1225.5534734901717,821.1038354471641,1745.7906610930845,797.0743402854758,1201.7557492437136,1040.2521098164075,1749.0268784557811,942.9206718391991,1390.4896466627963,1397.3636460610214,1601.556916541438,975.0179760312087
RFTN1,132.67284084407288,831.5041744765248,487.26015657330913,1692.3174603636357,219.46039401612643,849.5800286035683,414.0527992971865,687.5310435965819,160.4685701766188,1951.9802136934159,228.04954000858135,1046.6644516670062,623.8980260585603,282.0630066423245,198.6705587009419,1750.8842248300136,147.7849847849112,2014.9651946840013,435.03762802068246,1680.296341227292,490.5091585548546,1010.9538824525615,1074.2968061421075,1509.8516336763857,548.8658933496595,1715.272360357893,354.80598351503517,940.6686005284836,122.91304040993384,1257.7731890802593
RBSN,1424.8394167960096,824.2806826133117,1473.8613000481912,1131.2082183041566,1791.7588333371416,754.9928839947457,1281.2199827309166,620.7176819931523,1626.6928199618387,1537.7941446764876,1235.358408672078,787.2476176578487,1568.388488681217,750.0456474597253,863.3138823550021,1198.3029719332815,1246.2692531346117,905.6812199102305,1285.6462197731842,804.2569235691224,1260.5557945657015,728.6826262204195,1531.1626281686433,1001.614174308941,1538.3706024870737,1211.2314321186461,1265.5579623265164,1532.8762414598862,1418.4164863306366,788.139530625227
GALNT15,55.744891110954995,126.81241270974026,90.2035331177035,168.55751597247368,81.17028271829334,102.25637255007842,275.16716431280526,433.92763880076853,20.173191679346367,239.61177546433862,47.555354314585685,197.18678423239444,146.93820009187755,166.1815908208729,198.6705587009419,317.7733550652595,115.02851908516283,75.22269268357397,68.556513365127,328.1485444070736,639.2441937295524,437.7069700163612,168.84171683589364,141.17707204651245,57.978791551020365,1115.4061605902723,74.959010601768,316.7826905428008,110.62173636894046,279.5051531289465
SLC6A6,2419.3282742154465,2423.8828252114913,2943.695656653628,2180.759684426093,4706.874295405232,1631.8412786116683,3431.343219332868,2827.7138846354715,1250.7378841194745,2562.1344847865353,1716.3159693536832,1634.4760061848667,2183.643091204961,2122.1580161148254,624.9092119138718,1817.4131292155976,2021.7595341193519,1502.4479151999174,1799.396881657531,1577.0174466706014,1423.0039890118255,1147.7373105826744,893.8679126606133,1677.778045689606,1908.4685552210872,2242.3113537639492,1679.081837479603,2191.960228172547,1413.4999647142392,927.8921071897003
KCNC3,13.378773866629198,8.026102070236725,13.69160770536571,9.738878700631812,12.02522706937679,11.929910130842483,41.665690495314365,38.79485512457202,22.92408145380269,5.134538045664399,16.21205260724512,23.992308347667766,30.64486525980334,38.202664556522514,39.73411174018838,14.871166862659928,12.188452353394737,4.011876943123945,22.852171121709002,12.452065301161275,77.0046636010847,12.434857102737533,23.174353291201086,16.346818868543547,13.528384695238087,24.914570597377214,16.2411189637164,12.319326854442254,11.062173636894046,4.875089880156043
NAPSB,111.48978222190999,48.156612421420355,198.12561738352736,19.477757401263624,27.05676090609778,121.00337418425947,250.86217819053854,156.61626698438334,76.10795042662492,24.816933887377928,75.65624550047723,176.94327406404977,26.71603638034137,145.17012531478554,292.5875500868417,68.87698336389862,109.69607118055262,39.11580019545846,145.57679381236846,25.636605031802628,123.41843344283438,59.68731409314016,87.73148031668983,151.57959314467652,150.74485803265296,166.73597245937057,163.66050648052678,278.94475806129964,65.14391141726493,79.62646804254871
NR1H2,930.9396815529484,846.7537684099746,957.6071506870488,1059.290344822568,1093.2935610575064,1250.0841544247087,988.6921140450637,1226.3484758823045,984.8185392553635,1324.710815781415,944.6222652488156,961.1918531784399,902.8448765003599,1159.4508692904583,1322.062263355359,1469.8974404250182,1012.4033236038503,1135.3611749040763,884.4636600809595,726.6146340442344,857.5998836668748,1158.928681975138,1286.1766076616602,1269.1075739760172,1158.6095178278904,1139.3624784723656,936.9876325221,912.5101391469013,982.0751928753714,874.2661185079838
PDLIM4,668.93869333146,1457.5401359549894,288.32915050123086,1598.6743959344838,1260.644637773,2216.40687502295,596.3401952141868,1529.5230844484042,700.5599292282101,1138.1559334556084,404.2205116739783,1620.230573103439,505.2473938988089,800.3458224591466,1029.4747132685172,747.4718080968543,590.3781608675575,760.2506807219876,681.3332501102128,1512.559696876355,729.9620166020632,519.7770268944289,392.30869500104694,1659.9451523784676,1195.3294191435366,627.6555285108491,613.4145700911348,604.5269677858449,900.9525862048151,1342.274747002964
KIF3A,403.5930116433141,695.8630494895241,373.70035148762884,594.0716007385405,596.2508421899325,314.43834559149116,434.8856445448437,441.11187123124483,436.47451088040316,505.7519974979433,378.2812275023861,506.8375138444816,850.984335291462,341.9138477808765,335.93385380341084,438.3080759520821,440.30784126638486,456.3510022803487,296.23184787400555,401.3959873550811,395.5719020603666,349.4194845869247,445.2786453809352,395.29580173023487,333.37805141836714,521.289477114354,364.80051826193755,439.09600716904896,499.0269440643314,458.2584487346681
MGAT1,2761.6019056367104,2437.5271987308934,2838.189738453457,2462.438022228982,1936.0615581696632,2740.470784342102,2530.322662371695,2429.7074079870845,2359.3464632253726,2413.232881462268,2803.604297546256,2986.292629648772,1073.3560498690092,2444.970531617441,4200.979268530826,2341.8174343725527,1825.220739920862,1822.3951014140519,2143.872201899589,3583.264909016527,2439.887491908341,1732.1755944113384,2592.2169467157787,2065.6434752068662,2657.361279421767,3064.4921834773972,2631.061272122057,1873.417633793397,2278.8077692001734,2621.173325563899
GFPT2,43.48101506654489,417.3573076523097,36.24249098479159,459.9747324759948,40.08409023125596,435.44171977575064,53.81818355644772,77.58971024914403,74.27402391032071,306.3607700579758,35.666515735939264,145.45336935773582,49.503243881220776,113.97128259362549,104.75356731504209,552.581252896732,92.93694919463486,270.80169366086625,60.939122991224004,521.5217937898134,265.8243181845664,338.2281131944609,541.2866804444825,549.8475437601012,71.50717624625845,727.3138109003579,42.476772674335194,252.54620051606622,44.248694547576186,289.25533288925857
TUBG1,906.4119294641282,2015.3542298364418,545.2481421489756,820.3132443993719,619.2991940729047,725.1681086676396,469.60705329093895,953.347643524205,900.4579195053695,1136.4444207737204,801.9562023050586,998.6798349716707,773.193523478115,1370.202235427274,538.2166044807335,913.4027225644282,550.0039124469375,1041.0820667406638,798.1332358433922,1136.8003145530765,198.31338023293046,844.3267972758786,402.240560697276,1108.6115341757716,674.4866083768703,662.1526262610637,504.72400471857117,904.5905718833312,801.3930234727686,1131.020852196202
PSME3,1903.1305825280035,2977.6838680578253,1889.441863340468,1950.023173672662,1755.6831521290114,2317.811111135111,1273.407665763045,1745.768480605741,1898.1139443748625,2525.3369621259403,1897.8909585548286,2390.2337191364013,1416.7356939339852,2499.0909730725143,1354.5719911427857,2186.844221803781,1570.0250187716595,2260.6926574503427,2300.451892918706,2420.827989431648,926.165680024005,2156.2042216146883,951.803795888616,1995.7979764049076,1766.4205159210871,1460.3771380924181,1411.728032999964,1627.9110486227264,1683.9086536160937,2315.6676930741205
RPL27,9640.521468728557,8716.346848277084,8296.30888076307,6048.592817607789,8795.45149899334,7083.810208406683,6561.478217793359,4830.677886252264,9550.1723336542,9646.085475121517,6236.236236253622,4278.8782418793735,7540.208385463407,5217.847267345033,27716.349034769584,4362.7307417087595,10188.022610893826,6068.966845710747,7470.12082667421,7238.3123121221015,7390.337988893142,11333.128763434988,8948.610992302363,9608.957345818417,10553.106375478224,5741.850269980164,7781.994617306881,7669.660918808478,10666.393646774059,20545.25378493762
PSMC3IP,75.81305191089879,259.24309686864626,58.79337426421746,104.88023216065028,76.15977143938633,126.1161928117634,83.33138099062873,103.45294699885872,46.76512616575748,96.70046652667952,48.63615782173536,138.70553263495427,80.14810914102412,340.0037145530504,32.509727787426854,115.83856293019312,69.32182275993256,74.21972344779297,49.936225784475226,161.1443744856165,32.70061057032364,68.39171406505643,39.72746278491615,52.01260549082038,50.24828601088432,85.28449166025277,51.2219905778748,98.55461483553803,62.68565060906626,180.37832556577362
AOC3,63.54917586648869,67.41925738998849,90.2035331177035,158.81863727184185,25.052556394534978,58.797414216295095,158.850445013386,109.20033294323976,61.4365382961912,103.54651725423206,144.8276699580564,26.24158725526162,644.3279362317626,22.921598733913505,176.99740684265734,147.9289756338277,41.13602669270723,102.30286204966059,198.89852642968947,134.04282059485374,434.6016630636561,128.0790281581966,2173.4232765247875,57.95690326119985,82.13662136394552,367.96904266895575,251.11268551592278,207.66865268916945,40.56130333527817,74.75137816239267
ACLY,2730.3847666145757,5212.953294618753,2206.7650066295323,4139.772592283954,2100.406328117813,5646.256037640163,2082.416489547066,3814.1089973398675,2406.11158939113,7273.928898024566,2527.999403223089,3778.788564757673,1947.913358437243,3944.425115460949,3059.5266039945054,5197.864164996031,2432.3580227743373,4219.491574930609,2956.3938417825757,5511.870081837565,5389.271593670434,7289.313233624742,3312.277209692384,3700.3253620612213,1973.2115391197265,3878.0487387532917,1950.1835924893307,3509.248249679694,2594.6942830537037,4780.838142473027
VPS25,1335.6475910184815,1467.1714584392735,1113.0471675773772,932.6849217143543,729.5304422088586,1098.4038684754257,767.3431332887062,979.2108802739197,1407.538601263485,1080.8202586123562,892.7436969056312,889.2149281354366,740.9771266665269,1466.9823189704643,1220.9208880166975,1113.7721287139514,1280.5492753785345,946.8029585772509,1326.2723017673336,1444.439574934708,600.2144327262629,1247.2161674045747,721.7155739259767,1289.9126161723455,1487.1560032836724,934.2963974016455,1161.864664327404,1022.5041289187071,1363.1056181461663,1587.654270970818
RAMP2,60.20448239983139,64.2088165618938,54.76643082146284,18.728612885830408,49.10301053328856,46.867504085452616,122.39296582998594,129.3161837485734,42.180309874996944,67.60475093458126,63.7674069218308,47.98461669533553,102.93531664190353,87.86612848000178,104.75356731504209,115.83856293019312,38.08891360435855,106.31473899278454,135.42027331383113,82.0371361017684,109.70527417140833,103.20931395272153,594.2566308243707,68.35942435936393,59.91141793605438,231.89715709866485,106.19193168583799,169.83072020766824,40.56130333527817,78.00143808249669
AOC2,25.642649911039296,15.249593933449779,10.470052951162014,11.986312246931462,22.046249627190782,8.521364379173203,18.228739591700034,27.30008323580994,9.169632581521075,6.846050727552532,28.100891185891538,20.993269804209294,53.43207276068274,21.64817658202942,7.2243839527615235,15.653859855431502,12.950230625481908,9.026723122028876,21.159417705286113,18.311860737001876,10.54858405494311,14.92182852328504,19.863731392458075,8.916446655569208,7.730505540136049,28.74758145851217,18.739752650442,11.439374936267807,11.062173636894046,24.375449400780216
