gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
ABLIM2,9.410441121568192,6.6397093010912425,7.895172677327435,7.052169324935221,10.452380341372976,8.171459486653013
ABLIM3,8.928803302130989,5.459035062018693,9.1824223920814,6.390538594985159,9.902745131671649,7.423729306448356
ABO,7.63166903226902,5.979422768404972,6.834334963526661,4.792391663495625,6.606195258138858,3.4375542619001296
ABR,11.252475623497766,10.623171183093463,10.588785462919079,10.576688915324054,10.978640403388237,10.538583900601859
ABT1,7.378145019850865,7.837165529164562,7.085067763223718,6.5408210497185815,7.474688967693317,7.369604659919606
ABTB1,7.070365988101906,8.245588337014512,7.494240354781771,7.990358371173609,9.204106143908323,7.8098166703774545
ABTB2,7.070365988101906,6.442542380474361,7.298608655880144,6.789306510110079,7.934432684392916,7.980030919883719
ACAA1,9.231917672663688,8.260645713885504,8.709290623251723,7.5330526789982795,8.799152599494713,7.44714795487929
ACACA,11.12363315526213,10.598198444315619,10.9098495927786,12.731980347230952,10.655360730742759,11.32512808991333
ACACB,9.770901888783472,4.541640345124203,9.073858488209787,7.316728716353208,10.313098766300506,7.897432650179629
ACAD10,8.324625923674754,8.959275044663414,8.592717660494952,8.9979527564946,8.793598444167637,8.292759102148056
ACAD11,8.403707615551776,8.060091533687167,9.232344464945943,7.733670183571291,8.695751470675418,8.700974945350708
ACAD8,7.425559710061253,7.486394267839388,7.850740047781296,6.358507885515032,8.084498776054264,7.009524925714413
ACAD9,8.234315012027594,9.338537519944891,8.315976138118598,8.875981883383181,8.31907651939234,8.877265254130469
ACADM,9.215150525073236,8.17581495372502,9.619821851996782,8.401359132377303,8.939885749399973,8.703408134826457
ACADS,7.055372086147591,6.468712972803423,7.097797767974551,7.265830442626978,7.9444921280139065,6.834106888377017
ACADSB,7.995990985823677,7.67803332551401,8.282914550813988,5.927652093837644,7.233472765299375,6.341283732288539
ACADVL,12.360218324157472,11.900768509465806,11.730485883923173,12.195993575278079,12.115197397112201,11.252632358389908
ACAP1,7.040220714848999,6.214098704145653,7.3095938902139395,6.859646814081486,8.161263408753943,6.0362043454736565
ACAP2,10.14301686383139,10.485759127009361,10.481161737366604,11.07558006423181,10.088089222475093,10.42449275584692
ACAP3,9.857727531957932,10.565225510087746,9.93208349391852,10.416744742599496,9.675004666060383,9.93387214450641
ACAT1,8.361664510797263,7.36624269407947,8.441129715845022,7.185949043812738,8.26391013056579,7.721343902764139
ACAT2,7.8645367716859855,7.5733837751723945,7.5874514489242575,7.947936471439161,7.383969385700461,7.411875867809051
ACBD3,9.62366371271154,9.809571160021816,9.547426613866154,9.626363979201102,9.733223439648045,10.276288369093782
ACBD4,6.374762692111272,6.707212873187751,5.990361153416753,4.279578477834985,6.4919515564349854,4.754409269126612
ACBD5,8.433005533297942,8.245588337014512,8.52834836638983,8.194657727355759,8.43777133739139,8.615705740709645
ACCS,7.157197249258117,6.616487496951314,7.4352788685785915,6.610472332352105,7.5816859181045455,6.020678585832798
ACD,5.749622918525045,7.765081719136742,6.095654501668767,7.021813931224436,6.187640615242318,6.624130991832485
ACE,6.577279664422623,6.415888267098135,6.656460089798902,6.9375977201566945,8.498206929473486,5.907051956973294
ACHE,7.738786645205379,5.784842115273722,7.683473983817962,3.5913042979260363,8.321651599271028,6.066763432147435
ACIN1,10.867718555548791,10.789429944667974,10.80118632477892,10.991925285164607,10.91952153928829,10.598637492112918
ACO1,7.855909201158573,6.750522039678448,7.5508864623046925,8.561167657984123,9.151522559100652,7.692239067819316
ACO2,8.653142577654178,8.81882805114233,8.615027981965735,9.148373281126673,8.411420128064414,7.871701992309406
ACOT11,8.116461327915331,8.878610989011266,7.6750040104734545,7.554417288665448,8.394397057355668,8.065739898201544
ACOT7,7.353840212027394,9.760099038657247,7.5964497059869185,9.684040860080216,7.053084797578616,8.451718197205038
ACOT8,7.353840212027394,8.167849879084413,7.560114956917388,7.021813931224436,7.089803944225578,7.4296197034542795
ACOT9,6.9779720403951,6.853427080369476,7.700266194477012,7.963991217399155,8.326788011060668,8.607934305191895
ACOX1,10.79849386401891,10.301471746498287,10.902612722918551,10.904506717905166,10.54619628073993,10.634780596709104
ACOX3,9.099313379084247,8.319351228465553,9.280596688478955,8.086376218114443,8.763609654050372,8.266671263068236
ACP1,7.291224092168057,7.561273251198117,7.51337058669377,7.689292782264523,7.276581273888199,7.800755156508218
ACP2,6.912915901474284,6.6397093010912425,7.1104164278955215,7.5614690912827145,7.785698287026487,8.088257627913816
ACP5,7.6715471518735665,9.903699574810133,7.733275393703049,10.063886802715576,8.413835680822658,9.282342150587649
ACP6,6.556131493268045,6.7290299659572,6.1937830906458196,5.837574970037786,6.296367439206604,6.020678585832798
ACPP,8.617857199325384,8.268115876884313,9.112007818174451,7.436632351263239,7.632348634651365,5.477436833202354
ACSF2,7.526867038182111,5.0375093654793766,8.196785696761648,6.292230693891168,6.803319086599805,6.571824736115277
ACSF3,7.757436055448639,8.898000513538108,7.503837179023437,8.291140559561873,8.282534299254424,7.901676828053462
ACSL1,10.58409342441016,10.127588903492224,10.642989780452552,10.469243905321171,11.504094043395995,9.910895873861799
ACSL3,10.132339671370168,9.543271075743487,10.009914738891961,9.263114348388223,9.249440809001534,9.735357243899626
ACSL4,10.224028439346258,8.745798433058114,9.628621066873375,10.24232715577224,11.128081445952406,9.613865665344608
ACSL5,6.46829532137999,4.210512917380183,7.097797767974551,5.3759837993750486,7.238932300161128,5.708177353504859
ACSS1,8.415498275269643,10.047374917005804,8.465890732773783,9.944896677537493,8.748378210183999,7.498490049475654
ACSS2,8.857121676297048,9.220286715939714,8.654337214023847,9.189920073466547,9.270918817148017,8.178472686664136
ACTA1,12.177978605396735,3.7800116293166943,11.910376908012134,4.929521580451394,12.926489403927366,9.546346365227585
ACTA2,7.559114665576219,7.585393484548879,8.451085177301254,5.860626976105445,9.651657156917254,7.76858400139607
ACTC1,9.935534476424339,5.784842115273722,10.899889510222206,4.410313090841628,11.840305019299915,9.621605301080182
ACTG1,12.26078395181008,12.728837354297278,11.928305324869735,11.895785187214855,11.496706887045132,11.992432262034873
ACTN1,11.467368705635272,11.736810379030127,10.74261006143264,12.742877349201956,11.38787869224413,12.27357463135054
ACTN2,10.98709244147169,4.080781049787258,10.813779330889032,4.53017885220451,11.91978655498951,9.109652468310424
ACTN4,12.105678382444253,12.356871371826717,11.467842878380397,11.53516520984163,11.201921066904365,11.082677428772705
ACTR10,8.318359311344874,8.581632690868322,8.485398045153268,8.265460446100802,8.311323586658785,8.74179120374925
ACTR1A,10.0248362496593,9.112372299102727,9.480956483931097,10.11869844382689,10.691647315815157,10.480894086895619
ACTR1B,8.409614990512564,8.62300260266182,8.601683233120648,9.036421043353164,8.808362270666139,8.146641277153913
ACTR2,9.618572318639153,10.15403766677083,9.836582638396136,9.78238218068676,10.004815120961352,10.557536511768872
ACTR3,11.007685634493113,11.6095425662318,11.213099513612947,10.906584944932847,10.96305575332013,11.405406822311393
ACTR5,7.198728610509555,8.575624659220331,7.183894884322666,8.086376218114443,7.506724476432059,7.606436261026187
ACTR6,7.569705659605373,6.707212873187751,7.789284247574011,7.859156483236839,7.107818899214705,7.590750294768945
ACTR8,8.109219582152408,5.35062516959131,8.136370350461418,7.630153803716573,8.096577858012784,7.509655457176566
ACVR1,7.898540184033819,8.926604778245125,8.160840916541147,8.995351363320484,9.033963534021215,9.267619368999245
ACVR1B,9.641343411993802,8.62300260266182,8.746145060658243,9.715992512604181,9.269585768813283,9.401017882752424
ACVR2A,8.34942366720032,7.943630028020803,9.041278196993613,7.721129602565604,8.472946311908974,7.261474437225853
ACVR2B,8.137970982936976,8.587615806095066,7.6318917885274224,8.115416399421301,8.759816842287668,8.146641277153913
ACVRL1,7.9235269177199,6.911821629242336,7.425213350938941,6.569086346651274,9.847528284960761,7.357296138118475
ACY1,6.3504003516132395,6.6397093010912425,6.5493211684727415,7.81852851050513,7.474688967693317,6.742431894063397
ADAM10,9.820521154768784,9.447825847139708,9.947989280417106,10.098235804370008,10.06445361245985,11.235501602228304
ADAM12,5.318595199099396,8.945363993605614,6.169869553081439,8.071633937028254,10.45120491125512,9.704108659171995
ADAM15,11.06869180601951,12.096516841001785,10.23114465486686,10.826160844543686,11.14016729536275,11.018173718630843
ADAM17,9.211773583743065,10.06892003867705,9.272198014243973,9.564531035106134,9.192897997999877,10.268914804518523
ADAM19,9.255069041382153,8.995728457919382,8.374688733395251,8.000771765657051,10.519527844368936,9.544990351325827
ADAM23,7.02490853151213,6.27468930461998,6.51176403210475,9.180790299605734,7.364121345006361,7.032930163470657
ADAM8,6.879253597404982,8.878610989011266,6.893939841166764,8.6061921466935,9.223513285854489,8.171459486653013
ADAM9,9.67361316993026,10.614406550928454,9.897917437449562,9.878686503216489,10.30009997766371,10.088936412804426
ADAMTS1,12.023797249138243,9.762745564288265,10.36354033970551,8.190115028259262,10.976599384523908,8.678889576320913
ADAMTS10,7.504961077479822,7.056887070350136,7.455201644576938,6.9803202455134095,8.828418949506753,6.94518848892322
ADAMTS12,6.274743180909712,8.593574210713347,6.864445202045269,7.316728716353208,9.269585768813283,8.781484402252767
ADAMTS14,6.577279664422623,9.120648735026233,7.708589569350653,9.432297673349876,10.167533709083802,9.664695833771471
ADAMTS15,6.42228686103925,4.439482270960163,5.213358476055288,6.689844369315783,7.071561188672095,7.294127282898256
ADAMTS17,7.265396343018301,4.329535285089107,7.352717000907907,6.325749851757525,8.815687910617012,5.2566493305648905
ADAMTS2,7.515955635095295,9.524680508875393,8.053846860350268,8.881627499789724,10.917395083161994,9.61127653232378
ADAMTS4,9.476655226108877,8.042774976593488,6.673567815703251,8.185557980104157,10.416694050478718,7.338634190430504
