library,Term,ES,NES,pvalue,padj,fwer,genes
MSigDB_Hallmark_2020,UV Response Dn,-0.4591331017165391,-1.5940674345486614,0.0022148394241417496,0.02594173664211662,0.149,PTGFR;TGFBR3;CDON;SYNE1;IGFBP5;TFPI;MGLL;PPARG;TGFBR2;DAB2;KALRN;LPAR1;DLC1;FBLN5;EFEMP1;ICA1;KIT;CAP2;DUSP1;PMP22;NFIB;NRP1;VLDLR;RBPMS;FYN;KCNMA1;DDAH1;PTPRM;AKT3;ACVR2A;ITGB3;RND3;NR1D2
MSigDB_Hallmark_2020,Cholesterol Homeostasis,0.37494563256452973,1.5369011150416925,0.011299435028248588,0.02803958529688973,0.067,CBS;SQLE;TNFRSF12A;TRIB3;DHCR7;SCD;ALCAM;CYP51A1;CD9;GNAI1;PLAUR;CXCL16;NFIL3
MSigDB_Hallmark_2020,Estrogen Response Late,0.32788551217008877,1.510005539943835,0.0,0.031521625301078646,0.084,LAMC2;CYP4F11;CA2;TPBG;CDC6;SLC7A5;CELSR2;HR;TOP2A;CKB;SLC16A1;DHCR7;FOXC1;GJB3;CYP26B1;GINS2;FKBP4;CDH1;MDK;CDC20;HPRT1;NAB2;RBBP8;CD9;CCND1;STIL;LSR;ST6GALNAC2;OPN3;ASS1;SCARB1;TSPAN13;PLK4;MEST;CAV1;SLC1A4;SIAH2;FRK;FLNB;NRIP1;CXCL14
MSigDB_Hallmark_2020,Interferon Gamma Response,-0.3976026899660345,-1.4053242325814874,0.021668472372697724,0.17679786086222263,0.697,TXNIP;SELP;CFH;FGL2;SERPING1;GBP6;PDE4B;C1S;CCL2;VCAM1;EIF4E3;IFITM2;SSPN;PTGS2;JAK2;SECTM1;CIITA;CFB;IRF8;SAMHD1;IL10RA;CD74;NOD1;HLA-DQA1;PIM1;ARID5B;ARL4A;ST8SIA4;ISOC1;MYD88;CSF2RB;HERC6;TRAFD1;HLA-DMA;SOD2;PLA2G4A;IL15RA;PELI1;IFNAR2;IFI44L;IL18BP;RIPK1;SOCS3;GBP4;SAMD9L;IRF7
MSigDB_Hallmark_2020,Bile Acid Metabolism,-0.41154825147877955,-1.3302230441608165,0.08068459657701711,0.2912698785007271,0.9,ABCA8;ABCA6;ABCA9;NR3C2;DIO2;ABCA5;PFKM;ALDH9A1;ALDH1A1;ACSL5;CYP7B1;EPHX2;CAT;PHYH;RETSAT;ABCA3;ISOC1;ACSL1;NEDD4;GSTK1;HSD17B4
MSigDB_Hallmark_2020,Coagulation,-0.39793408671461994,-1.3251330959697722,0.07394366197183098,0.2602617629122297,0.909,A2M;C3;CFH;VWF;ANXA1;CLU;COMP;SERPING1;THBS1;C1S;F8;CFD;CAPN5;FBN1;CFB;CFI;RAPGEF3;C1QA;FYN;MMP2;SERPINB2;SIRT2;CTSO;ITGB3;MSRB2;GSN;PROS1
MSigDB_Hallmark_2020,Hypoxia,0.2838454464710312,1.3236585053862622,0.02247191011235955,0.11578699340245054,0.297,SERPINE1;SLC2A1;TMEM45A;KLF7;SDC4;TPBG;KDELR3;NDRG1;GPC1;DDIT4;ADORA2B;EFNA1;TGFBI;ENO2;CHST2;VEGFA;TPST2;MIF;EXT1;PDK1;PLAUR;CHST3;SCARB1;NFIL3;DDIT3;COL5A1;EGFR;NEDD4L;TPD52;CAV1;SIAH2;IER3;TES;TNFAIP3;P4HA2;PFKP
MSigDB_Hallmark_2020,Fatty Acid Metabolism,-0.38008550746459674,-1.307425362608207,0.07751937984496124,0.2613876249003143,0.939,ENO3;GPD1;AOC3;CRAT;MGLL;ADH7;ALDH9A1;ALDH1A1;GLUL;TP53INP2;ACSL5;ACAA1;SUCLG2;CD36;CBR3;PTPRG;HSDL2;RETSAT;ACADM;ETFDH;ECH1;ALAD;ACSL1;BCKDHB;ACSL4;HIBCH;SLC22A5;ALDH3A1;HSD17B4;SERINC1;HADH;GABARAPL1
MSigDB_Hallmark_2020,Mitotic Spindle,0.26981145881111246,1.2947170138493695,0.05,0.12355410847399537,0.341,FSCN1;CEP72;TOP2A;KIF2C;BUB1;TPX2;KATNB1;MYH10;CDC42EP4;PLK1;BCR;CENPF;KIF23;KIF11;CENPE;KIF4A;KIF3C;DLGAP5;OPHN1;LLGL1;PRC1;BIRC5;NUSAP1;MAPRE1;CNTROB;RACGAP1;CD2AP;AURKA;CLIP2;TTK;ANLN;FLNB;FLNA;SAC3D1;CTTN;FGD6;GEMIN4;CCNB2;KIF5B;YWHAE;MARK4;CEP250;NET1;ALMS1;KPTN
MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,-0.3639461942996376,-1.269166997254946,0.08932461873638345,0.3153873017362251,0.978,ENO3;SH3BGRL2;EMP1;HOPX;SELP;PLAGL1;ECM1;SHE;FGL2;IKZF2;CAPN3;ITIH5;BCL2;SERPINB6;RORA;SMPDL3A;NRP1;IRF8;SNX9;IL1R2;LRIG1;CSF1;MUC1;ST3GAL4;NFKBIZ;SYT11;TNFRSF1B;TGM2;IL10RA;RGS16;GADD45B;PIM1;MAP3K8;ARL4A;MXD1;CCND2
