gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
SNRPD1,190.36981376876582,310.46821931346955,223.82178480401473,256.9791273989747,129.51534833862468,122.22818749775021
SNRPD2,207.0445419820884,200.61023401793418,244.27861459793007,253.29483883411484,154.0490927375712,155.94630818678476
SNRPD3,147.29343255101588,199.01808930350614,134.77440805403037,254.21591097532982,116.3926478461649,212.1431760018423
SNRPN,226.49839156429803,71.64651214926221,452.45694132424484,350.9284858029009,362.8711962262788,217.76286278334808
SNTA1,254.28960525316896,165.5830503005171,161.2479524932149,63.553977743832455,561.4233601991484,207.928410915713
SNTB1,211.21322403541902,50.948630861697566,294.8190176181915,72.76469915598209,717.1841095226926,207.2259500680248
SNTB2,1738.3404162388763,1770.4649224439906,1154.005868962635,1774.9060161212337,1236.38660726784,1163.9776246193799
SNUPN,122.28134023103206,90.75224872239879,154.02789491889186,125.26581120523498,178.58283713651772,184.74720294200176
SNURF,247.34180183095123,73.23865686369025,487.3538862668063,368.42885648598525,374.2822401327656,224.08501041254206
SNW1,373.7918241153139,589.0935443383781,404.32322416209115,511.1950383743045,224.7975649577891,384.94854453314434
SNX1,1542.4123597323362,882.0481717931392,1287.5769340876116,1283.9745648536584,1332.809928277653,1080.3847837444816
SNX11,254.28960525316896,320.02108760003784,180.5014393580764,203.55694320850685,286.9877542481419,273.2572697507174
SNX12,240.3939984087335,167.17519501494516,166.0613242094303,277.2427145057039,196.84050738689652,210.73825430646588
SNX13,569.7198806218539,816.7702385015891,990.3512306113125,795.8063300097281,878.6503807994802,1867.8433940029759
SNX14,600.290215679612,802.4409360717367,928.9807412295665,655.8033645450537,842.7055924940469,986.9574910019485
SNX15,100.04836927993533,326.3896664577501,132.3677221959227,118.81830621673024,119.81596101811093,126.44295258387953
SNX16,243.17311977762057,130.55586658310003,344.156077709399,135.39760475859958,134.6503180965437,333.6689026519043
SNX17,753.141890968402,1289.6372186867197,673.872040270152,809.6224121279525,902.043020807778,823.2841134905933
SNX18,358.50665658643493,711.6886873493379,283.98893125670685,195.26729393757216,761.687180757991,315.4049206120106
SNX19,1392.3398058124333,789.7037783563123,989.1478876822587,636.4608495795395,1628.35596545566,1494.134223032843
SNX2,715.6237524884262,390.075455034872,634.1617236113751,391.45566001635933,508.9325582293093,320.32214654582816
SNX21,329.32588221312045,348.67969245974274,398.3065095168219,173.16156254841306,787.3620295475861,238.83668821399465
SNX24,120.89177954658851,46.172196718413424,181.70478228713026,65.39612202626238,98.1349775957861,61.114093748875106
SNX25,108.3857333865966,278.6253250249086,146.8078373445688,150.13475901803898,168.88344981600397,185.44966378968996
SNX26,93.1005658577176,85.97581457911465,114.31757826011506,105.00222409850579,102.6993951583808,31.610738145969883
SNX27,992.1463286926919,1545.9725177096357,442.8301978918141,852.9128027650559,996.1841330362937,1061.4183408568997
SNX29,623.9127473151523,321.6132323144659,1021.6381467667125,603.3022524958008,728.024601233855,637.1319888532151
SNX30,365.45446000865263,396.44403389258423,346.5627635675067,655.8033645450537,377.13500110938725,656.0984317407971
SNX33,673.9369319551199,343.9032583164586,631.7550377532674,643.8294267092592,580.8221348401759,598.4966422303631
SNX4,347.3901711108865,533.3684793333964,403.1198812330373,205.39908749093675,310.38039425643973,477.6733764279893
SNX5,168.13684281766908,288.1781933114769,158.84126663510725,314.0856001543024,160.3251668861389,178.42505531280779
SNX6,291.8077437331447,421.918349323433,427.18673981411416,404.3506699933688,518.6319455498231,568.2908257797696
SNX7,113.94397612437078,28.658604859704884,176.89141057091487,71.84362701476712,144.9202576123818,195.28411565732506
SNX8,145.90387186657236,423.51049403786106,169.67135299659182,397.90316500486404,261.3129054585467,146.8143171668379
SNX9,889.3188380438695,436.2476517532854,1584.8026375639108,563.6961504235574,1404.6995048885196,712.2952995558546
SOAT1,168.13684281766908,256.3352990229159,158.84126663510725,247.76840598682506,399.95708892236075,531.7628616999822
SOCS1,38.90769916441929,136.9244454408122,27.676887368238383,88.42292555663646,65.61350246229884,30.90827729828166
SOCS2,187.59069239987872,28.658604859704884,95.06409139525357,82.89649270934667,141.49694444043575,172.1029076836138
SOCS3,2754.1092765671083,2052.2745368977553,820.6798776147207,1142.1294551065541,3142.030939651128,780.434001781612
SOCS4,569.7198806218539,544.5134923343928,495.7772867701832,893.4399769785142,583.1043436214732,764.9798631324711
SOCS5,182.03244966210454,194.241655160222,161.2479524932149,233.95232386860062,296.68714156865565,285.19910416141715
SOCS6,365.45446000865263,511.07845333140375,454.86362718235256,266.1898488111243,364.0123006169275,445.3601774343312
SOCS7,209.82366335097547,370.96971846173545,166.0613242094303,400.66638142850894,166.0306888393823,214.9530193925952
